production_solar,production_wind,production_hydro,production_biomass,production_geothermal,production_cogen,year,month,day,hour,Hydro,Solar,Wind,Biomass,CoGen
4922.0,45,274,0.0,0.0,336.0,2022,7,28,5,2093.937,8801.141484,1184.835,0.0,767.0
4440.0,43,349,0.0,0.0,358.0,2022,7,28,6,2093.937,8801.141484,1184.835,0.0,767.0
3670.0,39,447,0.0,0.0,376.0,2022,7,28,7,2093.937,8801.141484,1184.835,0.0,767.0
2759.0,32,658,0.0,0.0,376.0,2022,7,28,8,2093.937,8801.141484,1184.835,0.0,767.0
1468.0,35,806,0.0,0.0,383.0,2022,7,28,9,2093.937,8801.141484,1184.835,0.0,767.0
437.0,47,841,0.0,0.0,357.0,2022,7,28,10,2093.937,8801.141484,1184.835,0.0,767.0
19.0,54,867,0.0,0.0,422.0,2022,7,28,11,2093.937,8801.141484,1184.835,0.0,767.0
0.0,41,777,0.0,0.0,439.0,2022,7,28,12,2093.937,8801.141484,1184.835,0.0,767.0
0.0,14,606,0.0,0.0,433.0,2022,7,28,13,2093.937,8801.141484,1184.835,0.0,767.0
0.0,4,438,0.0,0.0,421.0,2022,7,28,14,2093.937,8801.141484,1184.835,0.0,767.0
0.0,1,334,0.0,0.0,409.0,2022,7,28,15,2093.937,8801.141484,1184.835,0.0,767.0
0.0,3,251,0.0,0.0,405.0,2022,7,28,16,2093.937,8801.141484,1184.835,0.0,767.0
0.0,12,199,0.0,0.0,410.0,2022,7,28,17,2093.937,8801.141484,1184.835,0.0,767.0
0.0,15,193,0.0,0.0,418.0,2022,7,28,18,2093.937,8801.141484,1184.835,0.0,767.0
0.0,17,198,0.0,0.0,418.0,2022,7,28,19,2093.937,8801.141484,1184.835,0.0,767.0
0.0,22,194,0.0,0.0,395.0,2022,7,28,20,2093.937,8801.141484,1184.835,0.0,767.0
63.0,17,190,0.0,0.0,363.0,2022,7,28,21,2093.937,8801.141484,1184.835,0.0,767.0
395.0,24,194,0.0,0.0,339.0,2022,7,28,22,2093.937,8801.141484,1184.835,0.0,767.0
1360.0,21,194,0.0,0.0,338.0,2022,7,28,23,2093.937,8801.141484,1184.835,0.0,767.0
2583.0,23,210,0.0,0.0,425.0,2022,7,29,0,2093.937,8801.141484,1184.835,0.0,767.0
3584.0,29,233,0.0,0.0,434.0,2022,7,29,1,2093.937,8801.141484,1184.835,0.0,767.0
4147.0,38,262,0.0,0.0,445.0,2022,7,29,2,2093.937,8801.141484,1184.835,0.0,767.0
4680.0,53,310,0.0,0.0,441.0,2022,7,29,3,2093.937,8801.141484,1184.835,0.0,767.0
4932.0,80,328,0.0,0.0,437.0,2022,7,29,4,2093.937,8801.141484,1184.835,0.0,767.0
4971.0,122,322,0.0,0.0,455.0,2022,7,29,5,2093.937,8801.141484,1184.835,0.0,767.0
4637.0,121,363,0.0,0.0,464.0,2022,7,29,6,2093.937,8801.141484,1184.835,0.0,767.0
3852.0,130,448,0.0,0.0,487.0,2022,7,29,7,2093.937,8801.141484,1184.835,0.0,767.0
2475.0,120,657,0.0,0.0,476.0,2022,7,29,8,2093.937,8801.141484,1184.835,0.0,767.0
1436.0,107,698,0.0,0.0,483.0,2022,7,29,9,2093.937,8801.141484,1184.835,0.0,767.0
423.0,119,618,0.0,0.0,523.0,2022,7,29,10,2093.937,8801.141484,1184.835,0.0,767.0
11.0,156,604,0.0,0.0,517.0,2022,7,29,11,2093.937,8801.141484,1184.835,0.0,767.0
0.0,132,590,0.0,0.0,469.0,2022,7,29,12,2093.937,8801.141484,1184.835,0.0,767.0
0.0,68,562,0.0,0.0,569.0,2022,7,29,13,2093.937,8801.141484,1184.835,0.0,767.0
0.0,54,505,0.0,0.0,482.0,2022,7,29,14,2093.937,8801.141484,1184.835,0.0,767.0
0.0,62,417,0.0,0.0,422.0,2022,7,29,15,2093.937,8801.141484,1184.835,0.0,767.0
0.0,93,370,0.0,0.0,402.0,2022,7,29,16,2093.937,8801.141484,1184.835,0.0,767.0
0.0,100,329,0.0,0.0,417.0,2022,7,29,17,2093.937,8801.141484,1184.835,0.0,767.0
0.0,71,324,0.0,0.0,438.0,2022,7,29,18,2093.937,8801.141484,1184.835,0.0,767.0
0.0,46,310,0.0,0.0,412.0,2022,7,29,19,2093.937,8801.141484,1184.835,0.0,767.0
0.0,48,278,0.0,0.0,414.0,2022,7,29,20,2093.937,8801.141484,1184.835,0.0,767.0
3.0,58,272,0.0,0.0,435.0,2022,7,29,21,2093.937,8801.141484,1184.835,0.0,767.0
318.0,57,266,0.0,0.0,444.0,2022,7,29,22,2093.937,8801.141484,1184.835,0.0,767.0
1319.0,48,291,0.0,0.0,467.0,2022,7,29,23,2093.937,8801.141484,1184.835,0.0,767.0
2386.0,52,283,0.0,0.0,517.0,2022,7,30,0,2093.937,8801.141484,1184.835,0.0,767.0
3255.0,68,294,0.0,0.0,495.0,2022,7,30,1,2093.937,8801.141484,1184.835,0.0,767.0
3647.0,100,270,0.0,0.0,504.0,2022,7,30,2,2093.937,8801.141484,1184.835,0.0,767.0
3842.0,166,254,0.0,0.0,556.0,2022,7,30,3,2093.937,8801.141484,1184.835,0.0,767.0
3922.0,245,282,0.0,0.0,520.0,2022,7,30,4,2093.937,8801.141484,1184.835,0.0,767.0
3674.0,233,243,0.0,0.0,495.0,2022,7,30,5,2093.937,8801.141484,1184.835,0.0,767.0
3307.0,201,237,0.0,0.0,494.0,2022,7,30,6,2093.937,8801.141484,1184.835,0.0,767.0
2480.0,153,309,0.0,0.0,464.0,2022,7,30,7,2093.937,8801.141484,1184.835,0.0,767.0
1846.0,100,503,0.0,0.0,501.0,2022,7,30,8,2093.937,8801.141484,1184.835,0.0,767.0
1075.0,67,611,0.0,0.0,517.0,2022,7,30,9,2093.937,8801.141484,1184.835,0.0,767.0
396.0,49,663,0.0,0.0,504.0,2022,7,30,10,2093.937,8801.141484,1184.835,0.0,767.0
15.0,33,702,0.0,0.0,488.0,2022,7,30,11,2093.937,8801.141484,1184.835,0.0,767.0
0.0,23,655,0.0,0.0,497.0,2022,7,30,12,2093.937,8801.141484,1184.835,0.0,767.0
0.0,21,495,0.0,0.0,439.0,2022,7,30,13,2093.937,8801.141484,1184.835,0.0,767.0
0.0,21,436,0.0,0.0,443.0,2022,7,30,14,2093.937,8801.141484,1184.835,0.0,767.0
0.0,18,338,0.0,0.0,393.0,2022,7,30,15,2093.937,8801.141484,1184.835,0.0,767.0
0.0,19,359,0.0,0.0,387.0,2022,7,30,16,2093.937,8801.141484,1184.835,0.0,767.0
0.0,24,305,0.0,0.0,382.0,2022,7,30,17,2093.937,8801.141484,1184.835,0.0,767.0
0.0,24,296,0.0,0.0,386.0,2022,7,30,18,2093.937,8801.141484,1184.835,0.0,767.0
0.0,24,287,0.0,0.0,388.0,2022,7,30,19,2093.937,8801.141484,1184.835,0.0,767.0
0.0,33,283,0.0,0.0,399.0,2022,7,30,20,2093.937,8801.141484,1184.835,0.0,767.0
9.0,26,271,0.0,0.0,405.0,2022,7,30,21,2093.937,8801.141484,1184.835,0.0,767.0
351.0,28,237,0.0,0.0,388.0,2022,7,30,22,2093.937,8801.141484,1184.835,0.0,767.0
1255.0,21,214,0.0,0.0,397.0,2022,7,30,23,2093.937,8801.141484,1184.835,0.0,767.0
2559.0,23,222,0.0,0.0,403.0,2022,7,31,0,2093.937,8801.141484,1184.835,0.0,767.0
3526.0,29,222,0.0,0.0,383.0,2022,7,31,1,2093.937,8801.141484,1184.835,0.0,767.0
4102.0,45,208,0.0,0.0,392.0,2022,7,31,2,2093.937,8801.141484,1184.835,0.0,767.0
4404.0,64,202,0.0,0.0,377.0,2022,7,31,3,2093.937,8801.141484,1184.835,0.0,767.0
4512.0,75,203,0.0,0.0,371.0,2022,7,31,4,2093.937,8801.141484,1184.835,0.0,767.0
4624.0,73,199,0.0,0.0,379.0,2022,7,31,5,2093.937,8801.141484,1184.835,0.0,767.0
4126.0,60,207,0.0,0.0,410.0,2022,7,31,6,2093.937,8801.141484,1184.835,0.0,767.0
2657.0,45,345,0.0,0.0,417.0,2022,7,31,7,2093.937,8801.141484,1184.835,0.0,767.0
1619.0,39,398,0.0,0.0,433.0,2022,7,31,8,2093.937,8801.141484,1184.835,0.0,767.0
893.0,38,488,0.0,0.0,476.0,2022,7,31,9,2093.937,8801.141484,1184.835,0.0,767.0
246.0,46,747,0.0,0.0,454.0,2022,7,31,10,2093.937,8801.141484,1184.835,0.0,767.0
3.0,57,752,0.0,0.0,484.0,2022,7,31,11,2093.937,8801.141484,1184.835,0.0,767.0
0.0,80,808,0.0,0.0,432.0,2022,7,31,12,2093.937,8801.141484,1184.835,0.0,767.0
0.0,86,772,0.0,0.0,487.0,2022,7,31,13,2093.937,8801.141484,1184.835,0.0,767.0
0.0,74,525,0.0,0.0,470.0,2022,7,31,14,2093.937,8801.141484,1184.835,0.0,767.0
0.0,87,344,0.0,0.0,459.0,2022,7,31,15,2093.937,8801.141484,1184.835,0.0,767.0
0.0,119,258,0.0,0.0,473.0,2022,7,31,16,2093.937,8801.141484,1184.835,0.0,767.0
0.0,149,227,0.0,0.0,493.0,2022,7,31,17,2093.937,8801.141484,1184.835,0.0,767.0
0.0,158,214,0.0,0.0,473.0,2022,7,31,18,2093.937,8801.141484,1184.835,0.0,767.0
0.0,109,212,0.0,0.0,480.0,2022,7,31,19,2093.937,8801.141484,1184.835,0.0,767.0
0.0,99,197,0.0,0.0,493.0,2022,7,31,20,2093.937,8801.141484,1184.835,0.0,767.0
3.0,106,191,0.0,0.0,538.0,2022,7,31,21,2093.937,8801.141484,1184.835,0.0,767.0
254.0,92,195,0.0,0.0,542.0,2022,7,31,22,2093.937,8801.141484,1184.835,0.0,767.0
928.0,90,209,0.0,0.0,501.0,2022,7,31,23,2093.937,8801.141484,1184.835,0.0,767.0
1763.0,119,226,0.0,0.0,519.0,2022,8,1,0,2093.937,8914.315764,1275.187,0.0,962.0
3100.0,115,264,0.0,0.0,571.0,2022,8,1,1,2093.937,8914.315764,1275.187,0.0,962.0
3849.0,146,292,0.0,0.0,603.0,2022,8,1,2,2093.937,8914.315764,1275.187,0.0,962.0
3791.0,160,320,0.0,0.0,627.0,2022,8,1,3,2093.937,8914.315764,1275.187,0.0,962.0
3457.0,165,403,0.0,0.0,585.0,2022,8,1,4,2093.937,8914.315764,1275.187,0.0,962.0
2871.0,149,768,0.0,0.0,591.0,2022,8,1,5,2093.937,8914.315764,1275.187,0.0,962.0
1976.0,110,1042,0.0,0.0,602.0,2022,8,1,6,2093.937,8914.315764,1275.187,0.0,962.0
1277.0,75,929,0.0,0.0,646.0,2022,8,1,7,2093.937,8914.315764,1275.187,0.0,962.0
971.0,52,799,0.0,0.0,641.0,2022,8,1,8,2093.937,8914.315764,1275.187,0.0,962.0
659.0,39,607,0.0,0.0,666.0,2022,8,1,9,2093.937,8914.315764,1275.187,0.0,962.0
164.0,30,548,0.0,0.0,676.0,2022,8,1,10,2093.937,8914.315764,1275.187,0.0,962.0
3.0,23,583,0.0,0.0,667.0,2022,8,1,11,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,400,0.0,0.0,634.0,2022,8,1,12,2093.937,8914.315764,1275.187,0.0,962.0
0.0,21,286,0.0,0.0,615.0,2022,8,1,13,2093.937,8914.315764,1275.187,0.0,962.0
0.0,20,269,0.0,0.0,583.0,2022,8,1,14,2093.937,8914.315764,1275.187,0.0,962.0
0.0,22,262,0.0,0.0,569.0,2022,8,1,15,2093.937,8914.315764,1275.187,0.0,962.0
0.0,25,264,0.0,0.0,604.0,2022,8,1,16,2093.937,8914.315764,1275.187,0.0,962.0
0.0,25,262,0.0,0.0,603.0,2022,8,1,17,2093.937,8914.315764,1275.187,0.0,962.0
0.0,23,271,0.0,0.0,631.0,2022,8,1,18,2093.937,8914.315764,1275.187,0.0,962.0
0.0,25,270,0.0,0.0,617.0,2022,8,1,19,2093.937,8914.315764,1275.187,0.0,962.0
0.0,25,251,0.0,0.0,599.0,2022,8,1,20,2093.937,8914.315764,1275.187,0.0,962.0
3.0,35,237,0.0,0.0,593.0,2022,8,1,21,2093.937,8914.315764,1275.187,0.0,962.0
224.0,24,226,0.0,0.0,579.0,2022,8,1,22,2093.937,8914.315764,1275.187,0.0,962.0
830.0,55,220,0.0,0.0,552.0,2022,8,1,23,2093.937,8914.315764,1275.187,0.0,962.0
1142.0,69,237,0.0,0.0,560.0,2022,8,2,0,2093.937,8914.315764,1275.187,0.0,962.0
1506.0,81,241,0.0,0.0,608.0,2022,8,2,1,2093.937,8914.315764,1275.187,0.0,962.0
1616.0,113,289,0.0,0.0,616.0,2022,8,2,2,2093.937,8914.315764,1275.187,0.0,962.0
1837.0,101,312,0.0,0.0,609.0,2022,8,2,3,2093.937,8914.315764,1275.187,0.0,962.0
1796.0,137,334,0.0,0.0,609.0,2022,8,2,4,2093.937,8914.315764,1275.187,0.0,962.0
1408.0,83,451,0.0,0.0,610.0,2022,8,2,5,2093.937,8914.315764,1275.187,0.0,962.0
1262.0,42,470,0.0,0.0,590.0,2022,8,2,6,2093.937,8914.315764,1275.187,0.0,962.0
1250.0,39,480,0.0,0.0,630.0,2022,8,2,7,2093.937,8914.315764,1275.187,0.0,962.0
1192.0,37,488,0.0,0.0,648.0,2022,8,2,8,2093.937,8914.315764,1275.187,0.0,962.0
684.0,19,440,0.0,0.0,661.0,2022,8,2,9,2093.937,8914.315764,1275.187,0.0,962.0
178.0,19,406,0.0,0.0,666.0,2022,8,2,10,2093.937,8914.315764,1275.187,0.0,962.0
3.0,21,420,0.0,0.0,608.0,2022,8,2,11,2093.937,8914.315764,1275.187,0.0,962.0
0.0,24,382,0.0,0.0,656.0,2022,8,2,12,2093.937,8914.315764,1275.187,0.0,962.0
0.0,25,302,0.0,0.0,700.0,2022,8,2,13,2093.937,8914.315764,1275.187,0.0,962.0
0.0,26,238,0.0,0.0,569.0,2022,8,2,14,2093.937,8914.315764,1275.187,0.0,962.0
0.0,20,222,0.0,0.0,589.0,2022,8,2,15,2093.937,8914.315764,1275.187,0.0,962.0
0.0,29,261,0.0,0.0,570.0,2022,8,2,16,2093.937,8914.315764,1275.187,0.0,962.0
0.0,31,262,0.0,0.0,604.0,2022,8,2,17,2093.937,8914.315764,1275.187,0.0,962.0
0.0,28,269,0.0,0.0,622.0,2022,8,2,18,2093.937,8914.315764,1275.187,0.0,962.0
0.0,31,261,0.0,0.0,618.0,2022,8,2,19,2093.937,8914.315764,1275.187,0.0,962.0
0.0,28,224,0.0,0.0,600.0,2022,8,2,20,2093.937,8914.315764,1275.187,0.0,962.0
4.0,20,186,0.0,0.0,627.0,2022,8,2,21,2093.937,8914.315764,1275.187,0.0,962.0
283.0,21,177,0.0,0.0,613.0,2022,8,2,22,2093.937,8914.315764,1275.187,0.0,962.0
965.0,20,178,0.0,0.0,614.0,2022,8,2,23,2093.937,8914.315764,1275.187,0.0,962.0
1913.0,20,200,0.0,0.0,599.0,2022,8,3,0,2093.937,8914.315764,1275.187,0.0,962.0
3201.0,19,192,0.0,0.0,634.0,2022,8,3,1,2093.937,8914.315764,1275.187,0.0,962.0
3817.0,24,212,0.0,0.0,615.0,2022,8,3,2,2093.937,8914.315764,1275.187,0.0,962.0
3902.0,42,264,0.0,0.0,639.0,2022,8,3,3,2093.937,8914.315764,1275.187,0.0,962.0
3609.0,61,231,0.0,0.0,571.0,2022,8,3,4,2093.937,8914.315764,1275.187,0.0,962.0
3796.0,76,274,0.0,0.0,581.0,2022,8,3,5,2093.937,8914.315764,1275.187,0.0,962.0
2981.0,95,277,0.0,0.0,605.0,2022,8,3,6,2093.937,8914.315764,1275.187,0.0,962.0
2092.0,103,318,0.0,0.0,649.0,2022,8,3,7,2093.937,8914.315764,1275.187,0.0,962.0
926.0,105,558,0.0,0.0,651.0,2022,8,3,8,2093.937,8914.315764,1275.187,0.0,962.0
400.0,111,638,0.0,0.0,652.0,2022,8,3,9,2093.937,8914.315764,1275.187,0.0,962.0
89.0,77,688,0.0,0.0,699.0,2022,8,3,10,2093.937,8914.315764,1275.187,0.0,962.0
2.0,45,758,0.0,0.0,697.0,2022,8,3,11,2093.937,8914.315764,1275.187,0.0,962.0
0.0,31,731,0.0,0.0,637.0,2022,8,3,12,2093.937,8914.315764,1275.187,0.0,962.0
0.0,73,615,0.0,0.0,622.0,2022,8,3,13,2093.937,8914.315764,1275.187,0.0,962.0
0.0,58,384,0.0,0.0,571.0,2022,8,3,14,2093.937,8914.315764,1275.187,0.0,962.0
0.0,51,349,0.0,0.0,565.0,2022,8,3,15,2093.937,8914.315764,1275.187,0.0,962.0
0.0,53,291,0.0,0.0,587.0,2022,8,3,16,2093.937,8914.315764,1275.187,0.0,962.0
0.0,45,294,0.0,0.0,551.0,2022,8,3,17,2093.937,8914.315764,1275.187,0.0,962.0
0.0,41,286,0.0,0.0,574.0,2022,8,3,18,2093.937,8914.315764,1275.187,0.0,962.0
0.0,31,231,0.0,0.0,542.0,2022,8,3,19,2093.937,8914.315764,1275.187,0.0,962.0
0.0,27,191,0.0,0.0,553.0,2022,8,3,20,2093.937,8914.315764,1275.187,0.0,962.0
5.0,28,182,0.0,0.0,528.0,2022,8,3,21,2093.937,8914.315764,1275.187,0.0,962.0
321.0,29,179,0.0,0.0,553.0,2022,8,3,22,2093.937,8914.315764,1275.187,0.0,962.0
1464.0,29,175,0.0,0.0,558.0,2022,8,3,23,2093.937,8914.315764,1275.187,0.0,962.0
2824.0,36,196,0.0,0.0,584.0,2022,8,4,0,2093.937,8914.315764,1275.187,0.0,962.0
3866.0,49,223,0.0,0.0,576.0,2022,8,4,1,2093.937,8914.315764,1275.187,0.0,962.0
4511.0,57,205,0.0,0.0,561.0,2022,8,4,2,2093.937,8914.315764,1275.187,0.0,962.0
4614.0,79,187,0.0,0.0,572.0,2022,8,4,3,2093.937,8914.315764,1275.187,0.0,962.0
4450.0,100,175,0.0,0.0,594.0,2022,8,4,4,2093.937,8914.315764,1275.187,0.0,962.0
4118.0,101,297,0.0,0.0,615.0,2022,8,4,5,2093.937,8914.315764,1275.187,0.0,962.0
3438.0,105,324,0.0,0.0,656.0,2022,8,4,6,2093.937,8914.315764,1275.187,0.0,962.0
2350.0,110,405,0.0,0.0,658.0,2022,8,4,7,2093.937,8914.315764,1275.187,0.0,962.0
1405.0,104,458,0.0,0.0,644.0,2022,8,4,8,2093.937,8914.315764,1275.187,0.0,962.0
535.0,85,579,0.0,0.0,612.0,2022,8,4,9,2093.937,8914.315764,1275.187,0.0,962.0
86.0,43,593,0.0,0.0,593.0,2022,8,4,10,2093.937,8914.315764,1275.187,0.0,962.0
2.0,49,665,0.0,0.0,605.0,2022,8,4,11,2093.937,8914.315764,1275.187,0.0,962.0
0.0,104,666,0.0,0.0,591.0,2022,8,4,12,2093.937,8914.315764,1275.187,0.0,962.0
0.0,134,565,0.0,0.0,582.0,2022,8,4,13,2093.937,8914.315764,1275.187,0.0,962.0
0.0,134,309,0.0,0.0,587.0,2022,8,4,14,2093.937,8914.315764,1275.187,0.0,962.0
0.0,69,218,0.0,0.0,584.0,2022,8,4,15,2093.937,8914.315764,1275.187,0.0,962.0
0.0,31,173,0.0,0.0,565.0,2022,8,4,16,2093.937,8914.315764,1275.187,0.0,962.0
0.0,23,161,0.0,0.0,528.0,2022,8,4,17,2093.937,8914.315764,1275.187,0.0,962.0
0.0,24,158,0.0,0.0,540.0,2022,8,4,18,2093.937,8914.315764,1275.187,0.0,962.0
0.0,24,159,0.0,0.0,558.0,2022,8,4,19,2093.937,8914.315764,1275.187,0.0,962.0
0.0,25,158,0.0,0.0,567.0,2022,8,4,20,2093.937,8914.315764,1275.187,0.0,962.0
4.0,22,161,0.0,0.0,548.0,2022,8,4,21,2093.937,8914.315764,1275.187,0.0,962.0
293.0,23,151,0.0,0.0,538.0,2022,8,4,22,2093.937,8914.315764,1275.187,0.0,962.0
1464.0,20,152,0.0,0.0,519.0,2022,8,4,23,2093.937,8914.315764,1275.187,0.0,962.0
2838.0,18,188,0.0,0.0,560.0,2022,8,5,0,2093.937,8914.315764,1275.187,0.0,962.0
3964.0,22,202,0.0,0.0,609.0,2022,8,5,1,2093.937,8914.315764,1275.187,0.0,962.0
4719.0,28,218,0.0,0.0,622.0,2022,8,5,2,2093.937,8914.315764,1275.187,0.0,962.0
5040.0,38,216,0.0,0.0,619.0,2022,8,5,3,2093.937,8914.315764,1275.187,0.0,962.0
5129.0,41,233,0.0,0.0,634.0,2022,8,5,4,2093.937,8914.315764,1275.187,0.0,962.0
4961.0,43,280,0.0,0.0,645.0,2022,8,5,5,2093.937,8914.315764,1275.187,0.0,962.0
4436.0,42,315,0.0,0.0,654.0,2022,8,5,6,2093.937,8914.315764,1275.187,0.0,962.0
3735.0,41,352,0.0,0.0,626.0,2022,8,5,7,2093.937,8914.315764,1275.187,0.0,962.0
2716.0,49,563,0.0,0.0,616.0,2022,8,5,8,2093.937,8914.315764,1275.187,0.0,962.0
1183.0,53,670,0.0,0.0,647.0,2022,8,5,9,2093.937,8914.315764,1275.187,0.0,962.0
412.0,38,809,0.0,0.0,595.0,2022,8,5,10,2093.937,8914.315764,1275.187,0.0,962.0
23.0,22,808,0.0,0.0,630.0,2022,8,5,11,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,735,0.0,0.0,643.0,2022,8,5,12,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,683,0.0,0.0,648.0,2022,8,5,13,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,350,0.0,0.0,651.0,2022,8,5,14,2093.937,8914.315764,1275.187,0.0,962.0
0.0,22,227,0.0,0.0,633.0,2022,8,5,15,2093.937,8914.315764,1275.187,0.0,962.0
0.0,25,182,0.0,0.0,569.0,2022,8,5,16,2093.937,8914.315764,1275.187,0.0,962.0
0.0,27,173,0.0,0.0,548.0,2022,8,5,17,2093.937,8914.315764,1275.187,0.0,962.0
0.0,24,157,0.0,0.0,550.0,2022,8,5,18,2093.937,8914.315764,1275.187,0.0,962.0
0.0,23,161,0.0,0.0,541.0,2022,8,5,19,2093.937,8914.315764,1275.187,0.0,962.0
0.0,23,160,0.0,0.0,557.0,2022,8,5,20,2093.937,8914.315764,1275.187,0.0,962.0
52.0,23,160,0.0,0.0,477.0,2022,8,5,21,2093.937,8914.315764,1275.187,0.0,962.0
389.0,22,156,0.0,0.0,467.0,2022,8,5,22,2093.937,8914.315764,1275.187,0.0,962.0
1574.0,19,158,0.0,0.0,447.0,2022,8,5,23,2093.937,8914.315764,1275.187,0.0,962.0
2910.0,19,140,0.0,0.0,471.0,2022,8,6,0,2093.937,8914.315764,1275.187,0.0,962.0
3888.0,20,159,0.0,0.0,480.0,2022,8,6,1,2093.937,8914.315764,1275.187,0.0,962.0
4485.0,22,182,0.0,0.0,495.0,2022,8,6,2,2093.937,8914.315764,1275.187,0.0,962.0
4695.0,26,211,0.0,0.0,482.0,2022,8,6,3,2093.937,8914.315764,1275.187,0.0,962.0
4811.0,38,228,0.0,0.0,505.0,2022,8,6,4,2093.937,8914.315764,1275.187,0.0,962.0
4607.0,65,268,0.0,0.0,474.0,2022,8,6,5,2093.937,8914.315764,1275.187,0.0,962.0
4439.0,60,277,0.0,0.0,491.0,2022,8,6,6,2093.937,8914.315764,1275.187,0.0,962.0
3579.0,65,349,0.0,0.0,497.0,2022,8,6,7,2093.937,8914.315764,1275.187,0.0,962.0
2132.0,50,593,0.0,0.0,498.0,2022,8,6,8,2093.937,8914.315764,1275.187,0.0,962.0
1024.0,30,604,0.0,0.0,506.0,2022,8,6,9,2093.937,8914.315764,1275.187,0.0,962.0
355.0,21,591,0.0,0.0,490.0,2022,8,6,10,2093.937,8914.315764,1275.187,0.0,962.0
16.0,20,659,0.0,0.0,541.0,2022,8,6,11,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,633,0.0,0.0,574.0,2022,8,6,12,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,550,0.0,0.0,567.0,2022,8,6,13,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,300,0.0,0.0,592.0,2022,8,6,14,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,216,0.0,0.0,560.0,2022,8,6,15,2093.937,8914.315764,1275.187,0.0,962.0
0.0,18,218,0.0,0.0,584.0,2022,8,6,16,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,245,0.0,0.0,582.0,2022,8,6,17,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,171,0.0,0.0,581.0,2022,8,6,18,2093.937,8914.315764,1275.187,0.0,962.0
0.0,20,166,0.0,0.0,577.0,2022,8,6,19,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,165,0.0,0.0,582.0,2022,8,6,20,2093.937,8914.315764,1275.187,0.0,962.0
56.0,19,154,0.0,0.0,539.0,2022,8,6,21,2093.937,8914.315764,1275.187,0.0,962.0
473.0,19,155,0.0,0.0,503.0,2022,8,6,22,2093.937,8914.315764,1275.187,0.0,962.0
1452.0,18,165,0.0,0.0,528.0,2022,8,6,23,2093.937,8914.315764,1275.187,0.0,962.0
2504.0,19,165,0.0,0.0,528.0,2022,8,7,0,2093.937,8914.315764,1275.187,0.0,962.0
3632.0,21,160,0.0,0.0,495.0,2022,8,7,1,2093.937,8914.315764,1275.187,0.0,962.0
4282.0,32,170,0.0,0.0,518.0,2022,8,7,2,2093.937,8914.315764,1275.187,0.0,962.0
4760.0,76,174,0.0,0.0,511.0,2022,8,7,3,2093.937,8914.315764,1275.187,0.0,962.0
4839.0,107,165,0.0,0.0,524.0,2022,8,7,4,2093.937,8914.315764,1275.187,0.0,962.0
4745.0,117,217,0.0,0.0,556.0,2022,8,7,5,2093.937,8914.315764,1275.187,0.0,962.0
4110.0,104,231,0.0,0.0,519.0,2022,8,7,6,2093.937,8914.315764,1275.187,0.0,962.0
2923.0,90,312,0.0,0.0,530.0,2022,8,7,7,2093.937,8914.315764,1275.187,0.0,962.0
1524.0,77,529,0.0,0.0,571.0,2022,8,7,8,2093.937,8914.315764,1275.187,0.0,962.0
737.0,44,579,0.0,0.0,577.0,2022,8,7,9,2093.937,8914.315764,1275.187,0.0,962.0
287.0,34,596,0.0,0.0,556.0,2022,8,7,10,2093.937,8914.315764,1275.187,0.0,962.0
7.0,38,619,0.0,0.0,511.0,2022,8,7,11,2093.937,8914.315764,1275.187,0.0,962.0
0.0,26,591,0.0,0.0,546.0,2022,8,7,12,2093.937,8914.315764,1275.187,0.0,962.0
0.0,21,353,0.0,0.0,551.0,2022,8,7,13,2093.937,8914.315764,1275.187,0.0,962.0
0.0,20,236,0.0,0.0,537.0,2022,8,7,14,2093.937,8914.315764,1275.187,0.0,962.0
0.0,20,204,0.0,0.0,526.0,2022,8,7,15,2093.937,8914.315764,1275.187,0.0,962.0
0.0,20,215,0.0,0.0,557.0,2022,8,7,16,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,216,0.0,0.0,577.0,2022,8,7,17,2093.937,8914.315764,1275.187,0.0,962.0
0.0,19,203,0.0,0.0,579.0,2022,8,7,18,2093.937,8914.315764,1275.187,0.0,962.0
0.0,20,186,0.0,0.0,569.0,2022,8,7,19,2093.937,8914.315764,1275.187,0.0,962.0
0.0,23,167,0.0,0.0,561.0,2022,8,7,20,2093.937,8914.315764,1275.187,0.0,962.0
2.0,22,167,0.0,0.0,546.0,2022,8,7,21,2093.937,8914.315764,1275.187,0.0,962.0
290.0,23,163,0.0,0.0,533.0,2022,8,7,22,2093.937,8914.315764,1275.187,0.0,962.0
1298.0,19,172,0.0,0.0,530.0,2022,8,7,23,2093.937,8914.315764,1275.187,0.0,962.0
2681.0,19,186,0.0,0.0,605.0,2022,8,8,0,2093.937,8914.315764,1275.187,0.0,962.0
