,solar_lf,wind_lf,hydro_lf,cogen_lf
167,0.016936314872838417,0.4578899248311638,0.0593308148589042,0.5914893617021276
168,0.11438032556300826,0.358751763535943,0.056482935745676796,0.5914893617021276
169,0.23325559725340492,0.3323624688026828,0.05743222878341926,0.5882978723404255
170,0.3398500339886154,0.36196127235485304,0.056482935745676796,0.5877659574468085
171,0.42075906428160653,0.3369984259855528,0.0678744521985864,0.527127659574468
172,0.428866020689932,0.34662695244228287,0.046990005368252125,0.47393617021276596
173,0.39130111376818616,0.36338772071881303,0.049363237962608296,0.5122340425531915
174,0.3260441280259225,0.44897462255641374,0.07357021042504121,0.5872340425531914
175,0.21792462028320522,0.5074590054787742,0.09255607117989055,0.6202127659574468
176,0.09888881480254469,0.5441900508507446,0.18463749584090985,0.6547872340425532
177,0.020949659629435197,0.5616640433092547,0.2658020505678908,0.6468085106382979
178,0.0012040034269790343,0.5670132246741048,0.24396831069981406,0.6367021276595745
179,0.0,0.5563148619444046,0.21501487304866881,0.6281914893617021
180,0.0,0.5231499374823344,0.19128254710510714,0.6143617021276596
181,0.0,0.478573426108584,0.17989103065219753,0.5946808510638298
182,0.0,0.4546804160122538,0.14619112781233995,0.5957446808510638
183,0.0,0.4586031490131438,0.10632082022715632,0.6047872340425532
184,0.0,0.44077254446364367,0.10015041548183029,0.5521276595744681
185,0.0,0.3969092572718733,0.08828425251004945,0.5164893617021277
186,0.0,0.35518564262604296,0.08116455472698095,0.5106382978723404
187,0.0,0.3402079348044628,0.07974061517036725,0.4819148936170213
188,0.0,0.3708765746296031,0.06597586612310147,0.4909574468085106
189,0.0,0.3990489298178133,0.06455192656648777,0.5026595744680851
190,8.026689513193562e-05,0.37872204063138315,0.06455192656648777,0.5622340425531915
191,0.013484838382165184,0.3227339423459527,0.065026573085359,0.6079787234042553
192,0.10595230157415503,0.3355719776215928,0.07974061517036725,0.5941489361702128
193,0.24513509773293138,0.33057940834773275,0.09255607117989055,0.6106382978723405
194,0.35542181164421094,0.3095392949793226,0.09967576896295906,0.5941489361702128
195,0.4069531583189136,0.3227339423459527,0.08733495947230697,0.55
