hour,IDNSM,IDNJW,IDNNU,IDNKA,IDNSL,IDNPP,MYSPE,MYSSK,MYSSH,PHLLU,PHLVI,SGPXX,BRNXX,THANO,THASO,VNMNO,VNMCE,VNMSO,KHMXX,LAOXX
6050,14.04718541,6.899494199,30.56954688,19.7920371,44.94317323,10.51228067,4.633624703,12.66072832,1274.958705,28.40548831,14.04718541,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832
6051,15.03771487,7.386008189,32.72514145,21.18766158,48.11231606,11.25354828,4.960362168,13.55349253,1364.861708,30.4084855,15.03771487,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253
6052,15.10254185,7.417848972,32.86621822,21.27900073,48.31972631,11.30206187,4.981746089,13.61192109,1370.745572,30.53957525,15.10254185,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109
6053,15.0954782,7.414379554,32.85084629,21.26904828,48.29712658,11.29677576,4.979416066,13.60555463,1370.104458,30.52529152,15.0954782,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463,13.60555463
6054,15.18108348,7.456425921,33.03714087,21.38966339,48.57101581,11.3608389,5.007653945,13.68271066,1377.874213,30.69839806,15.18108348,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066
6055,15.16630708,7.44916826,33.0049844,21.36884391,48.52373955,11.3497809,5.00277978,13.66939269,1376.533069,30.66851799,15.16630708,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269
6056,15.16630708,7.44916826,33.0049844,21.36884391,48.52373955,11.3497809,5.00277978,13.66939269,1376.533069,30.66851799,15.16630708,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269
6057,15.03786328,7.386081086,32.72546444,21.18787069,48.11279091,11.25365935,4.960411125,13.5536263,1364.875179,30.40878562,15.03786328,13.5536263,13.5536263,13.5536263,13.5536263,13.5536263,13.5536263,13.5536263,13.5536263,13.5536263
6058,15.00602878,7.370445073,32.65618605,21.14301689,48.01093822,11.22983584,4.94991015,13.52493386,1361.985797,30.34441154,15.00602878,13.52493386,13.52493386,13.52493386,13.52493386,13.52493386,13.52493386,13.52493386,13.52493386,13.52493386
6059,14.89102074,7.313957083,32.40590506,20.98097423,47.64297653,11.14376901,4.911973435,13.42127711,1351.547372,30.11184827,14.89102074,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711
6060,16.12385384,7.919482287,35.08880189,22.71799682,51.58735613,12.06636576,5.318637527,14.5324296,1463.442478,32.60481929,16.12385384,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296
6061,16.04838655,7.882415348,34.92456963,22.6116658,51.3459028,12.00988943,5.293743777,14.46441092,1456.592872,32.45221325,16.04838655,14.46441092,14.46441092,14.46441092,14.46441092,14.46441092,14.46441092,14.46441092,14.46441092,14.46441092
6062,15.74199148,7.731924632,34.25779133,22.17996491,50.36560915,11.78059717,5.192675861,14.18825705,1428.783667,31.83263707,15.74199148,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705,14.18825705
6063,14.84673557,7.29220573,32.30953147,20.91857783,47.50128863,11.11062798,4.897365464,13.38136289,1347.527936,30.02229709,14.84673557,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289
6064,13.43177353,6.597225053,29.23028482,18.92494135,42.9741978,10.05173414,4.430624057,12.10605759,1219.102339,27.16103438,13.43177353,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759,12.10605759
6065,11.50591003,5.651307158,25.03921217,16.21146098,36.81250672,8.610504665,3.795355964,10.3702768,1044.30601,23.26665329,11.50591003,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768,10.3702768
6066,10.61301328,5.212746998,23.09608635,14.95339789,33.95573423,7.942300974,3.500823766,9.565508957,963.2644035,21.46108391,10.61301328,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957,9.565508957
6067,10.50568539,5.160031229,22.86251891,14.8021763,33.61234472,7.861981614,3.465420433,9.468774326,953.5230476,21.24405102,10.50568539,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326,9.468774326
6068,11.00564644,5.405594895,23.95053635,15.50660551,35.21194174,8.236129935,3.6303383,9.919389221,998.9007991,22.25504627,11.00564644,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221
6069,10.94030245,5.373500174,23.80833446,15.4145379,35.00287734,8.187229436,3.608783837,9.860494681,992.9700102,22.12291104,10.94030245,9.860494681,9.860494681,9.860494681,9.860494681,9.860494681,9.860494681,9.860494681,9.860494681,9.860494681
6070,11.26525038,5.533103419,24.51548759,15.87237919,36.04252983,8.430405828,3.715971628,10.15337025,1022.463121,22.78000386,11.26525038,10.15337025,10.15337025,10.15337025,10.15337025,10.15337025,10.15337025,10.15337025,10.15337025,10.15337025
6071,12.27114256,6.027163054,26.7045146,17.28964926,39.26082484,9.183170218,4.047776664,11.05998089,1113.760485,24.81406676,12.27114256,11.05998089,11.05998089,11.05998089,11.05998089,11.05998089,11.05998089,11.05998089,11.05998089,11.05998089
6072,12.11507293,5.950507018,26.36487517,17.06975211,38.76148889,9.066374735,3.996295311,10.91931532,1099.595203,24.49847086,12.11507293,10.91931532,10.91931532,10.91931532,10.91931532,10.91931532,10.91931532,10.91931532,10.91931532,10.91931532
6073,12.85225069,6.312583372,27.96912466,18.10841211,41.12004733,9.618045356,4.239461823,11.58373364,1166.503354,25.98915341,12.85225069,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364
6074,14.02365081,6.887934812,30.51833078,19.7588776,44.86787561,10.49466843,4.625861546,12.63951659,1272.822644,28.35789786,14.02365081,12.63951659,12.63951659,12.63951659,12.63951659,12.63951659,12.63951659,12.63951659,12.63951659,12.63951659
6075,15.05265273,7.393345155,32.75764931,21.20870855,48.16010891,11.26472711,4.965289594,13.56695603,1366.217507,30.43869207,15.05265273,13.56695603,13.56695603,13.56695603,13.56695603,13.56695603,13.56695603,13.56695603,13.56695603,13.56695603
6076,15.10254185,7.417848972,32.86621822,21.27900073,48.31972631,11.30206187,4.981746089,13.61192109,1370.745572,30.53957525,15.10254185,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109,13.61192109
6077,15.12190122,7.427357629,32.90834816,21.30627746,48.38166551,11.31654956,4.988131999,13.62936969,1372.502678,30.57872276,15.12190122,13.62936969,13.62936969,13.62936969,13.62936969,13.62936969,13.62936969,13.62936969,13.62936969,13.62936969
6078,15.18108348,7.456425921,33.03714087,21.38966339,48.57101581,11.3608389,5.007653945,13.68271066,1377.874213,30.69839806,15.18108348,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066,13.68271066
6079,15.16630708,7.44916826,33.0049844,21.36884391,48.52373955,11.3497809,5.00277978,13.66939269,1376.533069,30.66851799,15.16630708,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269,13.66939269
6080,15.22199422,7.476519868,33.126171,21.44730532,48.7019074,11.39145465,5.02114882,13.71958351,1381.587377,30.78112563,15.22199422,13.71958351,13.71958351,13.71958351,13.71958351,13.71958351,13.71958351,13.71958351,13.71958351,13.71958351
6081,15.04106973,7.387655982,32.73244232,21.19238847,48.12304975,11.25605891,4.961468808,13.55651627,1365.166204,30.41526953,15.04106973,13.55651627,13.55651627,13.55651627,13.55651627,13.55651627,13.55651627,13.55651627,13.55651627,13.55651627
6082,15.07856852,7.406074098,32.81404736,21.24522307,48.24302501,11.28412132,4.973838213,13.59031393,1368.569691,30.49109763,15.07856852,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393
6083,14.89102074,7.313957083,32.40590506,20.98097423,47.64297653,11.14376901,4.911973435,13.42127711,1351.547372,30.11184827,14.89102074,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711
6084,16.12385384,7.919482287,35.08880189,22.71799682,51.58735613,12.06636576,5.318637527,14.5324296,1463.442478,32.60481929,16.12385384,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296
6085,16.08540258,7.900596349,35.00512408,22.66382021,51.46433348,12.03759056,5.305953937,14.49777347,1459.952542,32.52706514,16.08540258,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347,14.49777347
6086,15.83312242,7.776685012,34.45611087,22.30836549,50.65717741,11.84879546,5.222736442,14.27039336,1437.054945,32.01691731,15.83312242,14.27039336,14.27039336,14.27039336,14.27039336,14.27039336,14.27039336,14.27039336,14.27039336,14.27039336
6087,14.84673557,7.29220573,32.30953147,20.91857783,47.50128863,11.11062798,4.897365464,13.38136289,1347.527936,30.02229709,14.84673557,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289,13.38136289
6088,13.39253125,6.577950597,29.14488561,18.86965023,42.84864436,10.02236699,4.417679544,12.07068852,1215.540609,27.08168069,13.39253125,12.07068852,12.07068852,12.07068852,12.07068852,12.07068852,12.07068852,12.07068852,12.07068852,12.07068852
6089,11.64884644,5.721512607,25.35027103,16.41285383,37.26982368,8.717471838,3.842505174,10.49910539,1057.279287,23.55569188,11.64884644,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539
6090,10.64584674,5.228873664,23.16753867,14.99965919,34.06078303,7.966872056,3.511654258,9.595101755,966.2444529,21.52747803,10.64584674,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755
6091,10.48011129,5.147470109,22.80686443,14.76614321,33.53052183,7.842843107,3.456984522,9.445724386,951.2018761,21.1923364,10.48011129,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386
6092,11.00564644,5.405594895,23.95053635,15.50660551,35.21194174,8.236129935,3.6303383,9.919389221,998.9007991,22.25504627,11.00564644,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221
6093,10.98021504,5.393103868,23.89519243,15.47077348,35.13057543,8.217098225,3.621949463,9.896467904,996.5925802,22.20362022,10.98021504,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904,9.896467904
6094,11.29054804,5.545528758,24.57054046,15.90802279,36.12346825,8.449337455,3.724316349,10.17617103,1024.759202,22.83115947,11.29054804,10.17617103,10.17617103,10.17617103,10.17617103,10.17617103,10.17617103,10.17617103,10.17617103,10.17617103
6095,12.23946218,6.011602741,26.63557162,17.24501262,39.15946526,9.15946205,4.037326529,11.03142736,1110.885092,24.75000435,12.23946218,11.03142736,11.03142736,11.03142736,11.03142736,11.03142736,11.03142736,11.03142736,11.03142736,11.03142736
6096,12.04984963,5.918471576,26.22293593,16.97785456,38.55281063,9.017564555,3.974780659,10.86052956,1093.675368,24.36657968,12.04984963,10.86052956,10.86052956,10.86052956,10.86052956,10.86052956,10.86052956,10.86052956,10.86052956,10.86052956
6097,12.85225069,6.312583372,27.96912466,18.10841211,41.12004733,9.618045356,4.239461823,11.58373364,1166.503354,25.98915341,12.85225069,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364,11.58373364
6098,14.04718541,6.899494199,30.56954688,19.7920371,44.94317323,10.51228067,4.633624703,12.66072832,1274.958705,28.40548831,14.04718541,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832,12.66072832
6099,15.03621439,7.385271208,32.72187612,21.18554746,48.10751538,11.2524254,4.95986722,13.55214015,1364.725521,30.40545132,15.03621439,13.55214015,13.55214015,13.55214015,13.55214015,13.55214015,13.55214015,13.55214015,13.55214015,13.55214015
6100,15.12576168,7.429253752,32.91674931,21.31171673,48.39401683,11.31943855,4.989405415,13.63284912,1372.853063,30.58652918,15.12576168,13.63284912,13.63284912,13.63284912,13.63284912,13.63284912,13.63284912,13.63284912,13.63284912,13.63284912
6101,15.17007947,7.451021127,33.01319388,21.37415908,48.53580909,11.35260399,5.004024145,13.67279274,1376.87546,30.67614631,15.17007947,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274,13.67279274
6102,15.43434058,7.580817096,33.58828009,21.74649459,49.38129755,11.5503651,5.091193695,13.91097129,1400.860479,31.21052141,15.43434058,13.91097129,13.91097129,13.91097129,13.91097129,13.91097129,13.91097129,13.91097129,13.91097129,13.91097129
6103,15.4600101,7.593425078,33.6441422,21.78266211,49.4634257,11.56957501,5.099661078,13.93410722,1403.19031,31.26242897,15.4600101,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722
6104,15.4600101,7.593425078,33.6441422,21.78266211,49.4634257,11.56957501,5.099661078,13.93410722,1403.19031,31.26242897,15.4600101,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722,13.93410722
6105,15.10994962,7.421487415,32.88233904,21.28943804,48.34342705,11.30760552,4.984189627,13.61859771,1371.41792,30.55455486,15.10994962,13.61859771,13.61859771,13.61859771,13.61859771,13.61859771,13.61859771,13.61859771,13.61859771,13.61859771
6106,15.03565824,7.384998044,32.72066581,21.18476385,48.10573599,11.2520092,4.959683766,13.55163889,1364.675043,30.40432669,15.03565824,13.55163889,13.55163889,13.55163889,13.55163889,13.55163889,13.55163889,13.55163889,13.55163889,13.55163889
6107,14.89102074,7.313957083,32.40590506,20.98097423,47.64297653,11.14376901,4.911973435,13.42127711,1351.547372,30.11184827,14.89102074,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711
6108,16.12226204,7.918700447,35.08533779,22.71575402,51.58226323,12.06517452,5.318112451,14.5309949,1463.298001,32.60160042,16.12226204,14.5309949,14.5309949,14.5309949,14.5309949,14.5309949,14.5309949,14.5309949,14.5309949,14.5309949
6109,16.12385384,7.919482287,35.08880189,22.71799682,51.58735613,12.06636576,5.318637527,14.5324296,1463.442478,32.60481929,16.12385384,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296
6110,15.87013845,7.794866013,34.53666532,22.3605199,50.7756081,11.87649659,5.234946602,14.30375591,1440.414615,32.0917692,15.87013845,14.30375591,14.30375591,14.30375591,14.30375591,14.30375591,14.30375591,14.30375591,14.30375591,14.30375591
6111,14.9687942,7.35215673,32.575156,21.09055455,47.8918083,11.20197116,4.937627899,13.49137433,1358.606291,30.26911771,14.9687942,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433
6112,13.52866987,6.644817202,29.44115107,19.06146521,43.28421215,10.124247,4.462586423,12.19339026,1227.8969,27.35697313,13.52866987,12.19339026,12.19339026,12.19339026,12.19339026,12.19339026,12.19339026,12.19339026,12.19339026,12.19339026
6113,11.64884644,5.721512607,25.35027103,16.41285383,37.26982368,8.717471838,3.842505174,10.49910539,1057.279287,23.55569188,11.64884644,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539,10.49910539
6114,10.64584674,5.228873664,23.16753867,14.99965919,34.06078303,7.966872056,3.511654258,9.595101755,966.2444529,21.52747803,10.64584674,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755,9.595101755
6115,10.48011129,5.147470109,22.80686443,14.76614321,33.53052183,7.842843107,3.456984522,9.445724386,951.2018761,21.1923364,10.48011129,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386,9.445724386
6116,11.00564644,5.405594895,23.95053635,15.50660551,35.21194174,8.236129935,3.6303383,9.919389221,998.9007991,22.25504627,11.00564644,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221,9.919389221
6117,10.97641085,5.391235381,23.88691374,15.4654135,35.11840414,8.21425134,3.620694608,9.893039188,996.2473021,22.19592758,10.97641085,9.893039188,9.893039188,9.893039188,9.893039188,9.893039188,9.893039188,9.893039188,9.893039188,9.893039188
6118,11.33046063,5.565132453,24.65739843,15.96425837,36.25116634,8.479206244,3.737481976,10.21214426,1028.381772,22.91186865,11.33046063,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426,10.21214426
6119,12.20591926,5.995127612,26.56257536,17.19775171,39.05214658,9.134360038,4.026262013,11.00119513,1107.84065,24.68217559,12.20591926,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513,11.00119513
6120,12.05769775,5.922326307,26.24001506,16.98891232,38.57792028,9.023437741,3.977369454,10.86760308,1094.387685,24.38244976,12.05769775,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308,10.86760308
6121,12.95920265,6.365114495,28.20187399,18.25910402,41.46223406,9.698083385,4.274741149,11.68012945,1176.210589,26.2054261,12.95920265,11.68012945,11.68012945,11.68012945,11.68012945,11.68012945,11.68012945,11.68012945,11.68012945,11.68012945
6122,14.07695513,6.914116062,30.63433188,19.83398169,45.03841976,10.53455899,4.643444586,12.68755977,1277.660682,28.46568709,14.07695513,12.68755977,12.68755977,12.68755977,12.68755977,12.68755977,12.68755977,12.68755977,12.68755977,12.68755977
6123,15.03771487,7.386008189,32.72514145,21.18766158,48.11231606,11.25354828,4.960362168,13.55349253,1364.861708,30.4084855,15.03771487,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253,13.55349253
6124,15.12896812,7.430828649,32.92372719,21.31623451,48.40427567,11.32183811,4.990463098,13.63573909,1373.144089,30.59301309,15.12896812,13.63573909,13.63573909,13.63573909,13.63573909,13.63573909,13.63573909,13.63573909,13.63573909,13.63573909
6125,15.18448727,7.458097746,33.04454822,21.39445923,48.58190605,11.36338614,5.008776725,13.6857785,1378.18315,30.70528103,15.18448727,13.6857785,13.6857785,13.6857785,13.6857785,13.6857785,13.6857785,13.6857785,13.6857785,13.6857785
6126,15.54634767,7.635831124,33.83203041,21.90430901,49.73965788,11.63418616,5.128140514,14.01192328,1411.026531,31.43701632,15.54634767,14.01192328,14.01192328,14.01192328,14.01192328,14.01192328,14.01192328,14.01192328,14.01192328,14.01192328
6127,15.52816748,7.626901638,33.79246659,21.87869369,49.68149138,11.62058092,5.122143569,13.99553747,1409.37645,31.40025328,15.52816748,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747
6128,15.52816748,7.626901638,33.79246659,21.87869369,49.68149138,11.62058092,5.122143569,13.99553747,1409.37645,31.40025328,15.52816748,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747,13.99553747
6129,15.08090241,7.407220424,32.81912638,21.24851145,48.25049215,11.28586789,4.974608073,13.59241746,1368.781521,30.4958171,15.08090241,13.59241746,13.59241746,13.59241746,13.59241746,13.59241746,13.59241746,13.59241746,13.59241746,13.59241746
6130,15.07856852,7.406074098,32.81404736,21.24522307,48.24302501,11.28412132,4.973838213,13.59031393,1368.569691,30.49109763,15.07856852,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393,13.59031393
6131,14.89102074,7.313957083,32.40590506,20.98097423,47.64297653,11.14376901,4.911973435,13.42127711,1351.547372,30.11184827,14.89102074,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711,13.42127711
6132,16.12385384,7.919482287,35.08880189,22.71799682,51.58735613,12.06636576,5.318637527,14.5324296,1463.442478,32.60481929,16.12385384,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296
6133,16.12385384,7.919482287,35.08880189,22.71799682,51.58735613,12.06636576,5.318637527,14.5324296,1463.442478,32.60481929,16.12385384,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296,14.5324296
6134,15.90859297,7.813753554,34.62035023,22.41470111,50.89864118,11.90527422,5.247631268,14.33841497,1443.904847,32.16952995,15.90859297,14.33841497,14.33841497,14.33841497,14.33841497,14.33841497,14.33841497,14.33841497,14.33841497,14.33841497
6135,14.9687942,7.35215673,32.575156,21.09055455,47.8918083,11.20197116,4.937627899,13.49137433,1358.606291,30.26911771,14.9687942,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433,13.49137433
6136,13.6141675,6.686810699,29.6272114,19.18192865,43.55775698,10.18822957,4.490788795,12.27044928,1235.656885,27.529862,13.6141675,12.27044928,12.27044928,12.27044928,12.27044928,12.27044928,12.27044928,12.27044928,12.27044928,12.27044928
6137,11.90377037,5.846722472,25.90503761,16.77203354,38.08543834,8.908245422,3.926594747,10.72886833,1080.416839,24.07118581,11.90377037,10.72886833,10.72886833,10.72886833,10.72886833,10.72886833,10.72886833,10.72886833,10.72886833,10.72886833
6138,10.62889302,5.22054658,23.13064391,14.97577194,34.00654056,7.954184656,3.506061879,9.579821367,964.7056896,21.49319509,10.62889302,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367,9.579821367
6139,10.68886467,5.250002589,23.26115446,15.06027008,34.19841643,7.999064732,3.525844212,9.63387381,970.1488704,21.61446664,10.68886467,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381,9.63387381
6140,11.00308177,5.404335218,23.9449551,15.50299197,35.20373623,8.234210653,3.629492315,9.917077686,998.6680232,22.24986013,11.00308177,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686,9.917077686
6141,11.07737804,5.440826992,24.10663898,15.60767305,35.44144295,8.289810637,3.65399979,9.984040918,1005.411344,22.40009819,11.07737804,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918,9.984040918
6142,11.38621953,5.592519307,24.7787412,16.04282088,36.42956378,8.520933694,3.755874687,10.26239976,1033.442593,23.0246214,11.38621953,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976,10.26239976
6143,12.35442129,6.0680667,26.88574613,17.40698634,39.52727041,9.245492266,4.075247105,11.13504001,1121.319077,24.98246868,12.35442129,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001,11.13504001
6144,12.18396668,5.98434526,26.51480206,17.16682122,38.98191055,9.117931716,4.019020703,10.98140927,1105.848177,24.63778422,12.18396668,10.98140927,10.98140927,10.98140927,10.98140927,10.98140927,10.98140927,10.98140927,10.98140927,10.98140927
6145,13.02825134,6.399028838,28.35213806,18.35639143,41.68315144,9.749756316,4.29751765,11.74236304,1182.477626,26.34505278,13.02825134,11.74236304,11.74236304,11.74236304,11.74236304,11.74236304,11.74236304,11.74236304,11.74236304,11.74236304
6146,14.54628042,7.144632498,31.65567965,20.49524609,46.53999942,10.88578089,4.798256899,13.11056266,1320.257853,29.41473231,14.54628042,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266,13.11056266
6147,15.76405334,7.742760656,34.30580244,22.21104936,50.4361948,11.79710727,5.199953216,14.2081414,1430.786057,31.8772494,15.76405334,14.2081414,14.2081414,14.2081414,14.2081414,14.2081414,14.2081414,14.2081414,14.2081414,14.2081414
6148,15.79313806,7.757046071,34.36909674,22.25202881,50.52924972,11.81887296,5.209547144,14.23435546,1433.425862,31.93606302,15.79313806,14.23435546,14.23435546,14.23435546,14.23435546,14.23435546,14.23435546,14.23435546,14.23435546,14.23435546
6149,15.73814407,7.730034917,34.24941858,22.17454403,50.35329958,11.77771794,5.191406749,14.18478938,1428.434466,31.82485703,15.73814407,14.18478938,14.18478938,14.18478938,14.18478938,14.18478938,14.18478938,14.18478938,14.18478938,14.18478938
6150,15.93692909,7.827671279,34.68201542,22.45462579,50.98930098,11.92647969,5.25697826,14.36395431,1446.476706,32.22682977,15.93692909,14.36395431,14.36395431,14.36395431,14.36395431,14.36395431,14.36395431,14.36395431,14.36395431,14.36395431
6151,15.75661457,7.739106993,34.28961417,22.20056838,50.41239491,11.79154043,5.197499456,14.20143684,1430.110896,31.86220713,15.75661457,14.20143684,14.20143684,14.20143684,14.20143684,14.20143684,14.20143684,14.20143684,14.20143684,14.20143684
6152,15.72319805,7.722693946,34.21689298,22.15348556,50.30548064,11.76653301,5.186476633,14.17131853,1427.077926,31.79463397,15.72319805,14.17131853,14.17131853,14.17131853,14.17131853,14.17131853,14.17131853,14.17131853,14.17131853,14.17131853
6153,15.68406342,7.70347236,34.13172802,22.09834611,50.18027159,11.73724642,5.173567627,14.13604648,1423.525966,31.71549795,15.68406342,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648,14.13604648
6154,15.63068244,7.677253461,34.0155601,22.02313401,50.00948218,11.6972985,5.155959301,14.08793421,1418.680971,31.60755371,15.63068244,14.08793421,14.08793421,14.08793421,14.08793421,14.08793421,14.08793421,14.08793421,14.08793421,14.08793421
6155,15.35466218,7.541681804,33.41488359,21.63423025,49.126371,11.49073737,5.064910862,13.83915714,1393.628662,31.04939988,15.35466218,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714,13.83915714
6156,17.20771928,8.451839699,37.44751463,24.24512872,55.05512213,12.87748181,5.676162931,15.50931752,1561.816894,34.79655564,17.20771928,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752,15.50931752
6157,17.24038393,8.467883455,37.5185996,24.29115218,55.15963084,12.90192657,5.686937742,15.53875818,1564.781622,34.86260841,17.24038393,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818,15.53875818
6158,16.84758442,8.274953849,36.66378757,23.73771017,53.90289108,12.60797312,5.557368333,15.18472797,1529.130128,34.06830966,16.84758442,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797,15.18472797
6159,15.72727705,7.724697412,34.22576973,22.15923275,50.31853118,11.76958556,5.187822139,14.17499493,1427.448147,31.80288232,15.72727705,14.17499493,14.17499493,14.17499493,14.17499493,14.17499493,14.17499493,14.17499493,14.17499493,14.17499493
6160,13.5752506,6.667696056,29.54252027,19.12709598,43.43324456,10.15910592,4.47795161,12.23537347,1232.124687,27.45116626,13.5752506,12.23537347,12.23537347,12.23537347,12.23537347,12.23537347,12.23537347,12.23537347,12.23537347,12.23537347
6161,12.14900402,5.967172802,26.43871615,17.11755994,38.87004948,9.091767233,4.007487869,10.94989742,1102.674876,24.56708454,12.14900402,10.94989742,10.94989742,10.94989742,10.94989742,10.94989742,10.94989742,10.94989742,10.94989742,10.94989742
