seed,solution,objective_1,objective_2,cfe_score,type,SGPXX-bioenergy-unspecified,SGPXX-open-cycle-gas-turbine,SGPXX-oil-unspecified,SGPXX-photovoltaic-unspecified,SGPXX-waste,SGPXX-battery
8,58,1298815830599370.2,0.0,0.0,feasible,101962.14552845286,927144.4256937491,185725.18165829344,54842.882058259136,284587.7049162054,355391.0289175676
8,59,1896030177845643.0,0.0,0.0,feasible,778013.8074275095,272405.97596471844,920328.1922607078,641674.3768672823,331443.04325885937,519499.41713623726
8,60,128976101497341.7,0.0,0.0,feasible,699900.498859407,669180.0551925864,219385.76599836414,392524.9968265819,169535.64937928776,33931.048422604305
8,61,133561795125185.52,0.0,0.0,feasible,600494.9059775776,704332.5184709072,260478.57403226715,352415.8335412423,458519.7151878349,35191.15008225138
8,62,2877291370095671.5,0.0,0.0,feasible,982782.1233559115,708938.4785865331,978051.1434286986,650156.4230881113,967063.2429016872,789139.9464105234
8,63,2425408415665560.5,0.0,0.0,feasible,470368.59363381955,364356.6776212953,928776.5312568062,240762.03744215475,238185.42854317836,664967.1370047311
8,64,3279593855178658.0,0.0,0.0,feasible,881052.8756556762,458981.46392100945,9058.123637909126,395755.23404834646,676288.3913376225,899688.5504548753
8,65,985737953706099.6,0.0,0.0,feasible,821906.46914862,238383.9033676274,437318.9935357233,66420.97206666213,894253.1023797911,269360.43370366737
8,66,2881545467719329.0,0.0,0.0,feasible,633673.8433955759,577047.3575276645,593736.1446649247,474746.9344420746,938128.2818768366,790308.9288831688
8,67,2961288321344627.5,0.0,0.0,feasible,650877.6959554241,207611.39206124193,811040.6934909081,169367.48960303992,465108.6541069567,812221.4486354926
8,68,801294197837825.4,0.0,0.0,feasible,875026.6550091443,426558.18637208943,746059.5814113991,64158.58667045615,193039.80894677024,218677.17796457108
8,69,1651537879367670.5,0.0,0.0,feasible,772410.1632538053,62464.05236947398,610966.3611893634,659224.5434799389,624660.5206377123,452315.4366774551
8,70,3480180905451136.0,0.0,0.0,feasible,713641.8529254504,409821.4125886154,445906.00522398355,46275.33856155628,995525.082546855,954807.8182178437
8,71,2617622906977515.5,0.0,0.0,feasible,132069.82854865733,160257.22364562718,764098.7211746381,844222.3161369914,698318.9375994767,717785.7112853464
8,72,3059945320565923.5,0.0,0.0,feasible,484236.1239290079,856630.7596034247,738381.6893989615,845003.7026390929,517321.80209916434,839331.3819506428
8,73,308671764114080.75,0.0,0.0,feasible,309529.1747891862,644141.8691013205,991523.3147519691,815498.6158182675,380933.4579818776,83309.57674814422
8,74,591106741789348.4,0.0,0.0,feasible,223071.76861958785,846346.6814552579,743667.7031101267,337347.69614278997,224814.2041389847,160919.81698530787
8,75,2919530865533699.0,0.0,0.0,feasible,181030.38722643175,296729.2690465757,461337.6486819748,373578.0220965737,556081.0236893684,800746.9273001604
8,76,3400550285122150.5,0.0,0.0,feasible,695362.9639068574,924885.6626026366,316847.3365180716,404395.24902205856,446381.9016550781,932926.139026279
8,77,2724084580342957.0,0.0,0.0,feasible,800892.6854735065,786839.823932077,441488.8988131991,39796.3223142365,918709.5087160319,747040.2891494319
8,78,1337520068868553.5,0.0,0.0,feasible,797816.7825678887,990425.2438436173,842783.6643362611,358425.33600289054,308416.95923588646,366026.55733190384
8,79,1691051056597077.0,0.0,0.0,feasible,575361.6364211751,495106.94481147407,924447.1611187453,438245.11611890735,888284.6211371616,463173.25323597546
8,80,1090384176572089.0,0.0,0.0,feasible,143606.3400304721,571374.1228141322,864820.3339700886,305299.22383459064,749418.1958635435,298116.14435746294
8,81,1532301269527497.8,0.0,0.0,feasible,522236.8365866507,488045.1042058994,921763.4493170971,84556.78662167543,356652.8514289017,419550.43706256803
8,82,3368840727249792.5,0.0,0.0,feasible,24628.965754026212,752552.0744506182,378150.52894372685,922918.3486343472,546598.4596652417,924212.6771719988
8,83,163746017355631.16,0.0,0.0,feasible,134133.33356911002,874311.2150070312,741868.8482035011,330826.52702234924,182250.35227519766,43485.46531883746
8,84,3421195728873582.0,0.0,0.0,feasible,891214.6608290649,666059.9079846343,229479.33103902458,215263.02018776434,423302.3222293916,938599.2955968285
8,85,1968726429376069.0,0.0,0.0,feasible,984482.4165809188,408289.6262081388,67981.71746947638,390782.941380047,278051.6495384527,539475.6027774668
8,86,1846623957302643.8,0.0,0.0,feasible,41355.2139089258,709168.6144268815,969875.6920168803,166880.15436079886,298302.21775333147,505923.0935621751
8,87,2760598336255777.5,0.0,0.0,feasible,254773.76978482318,479630.33462348644,74282.90263186261,964048.4940979796,300964.9592288593,757073.8954388533
8,88,1169678408808240.0,0.0,0.0,feasible,860848.4674658544,392216.40861650166,341695.3986607353,46729.9528212836,452687.8885770468,319905.3875451279
8,89,1999020381057224.2,0.0,0.0,feasible,452508.3650552556,848118.8310032014,346758.8339930262,581959.535075401,296894.80449659383,547800.0705436749
8,90,1131052352081636.5,0.0,0.0,feasible,91809.25902857282,100130.2541322383,975834.0341292279,652182.0237681249,528064.9346336445,309291.34261825366
8,91,2046897788675265.8,0.0,0.0,feasible,953554.2540070133,426389.5323682078,646194.729425813,608366.1168091965,909971.9784438185,560956.2919782632
8,92,3004958732161433.5,0.0,0.0,feasible,994790.1350547203,817180.7226777899,603515.9132958825,5755.444563553332,663615.1310855822,824221.6304212089
8,93,3201062425186227.5,0.0,0.0,feasible,256959.99642852656,509291.61386839143,825495.1867116849,684169.5431057744,258683.1615547608,878108.9175140569
8,94,2090623516603313.5,0.0,0.0,feasible,695510.2633612249,349476.0346752879,376149.0775316732,772960.8086166129,502096.36377384805,572971.6743398006
8,95,2202362880081747.0,0.0,0.0,feasible,584118.5198281531,736639.6912436681,979761.7541068033,784460.2177732786,385598.84834176145,603676.5074128481
8,96,1386081922660728.8,0.0,0.0,feasible,988864.0421522604,622986.1359249927,971360.982977738,677325.463790104,85313.48287774285,379370.8575676419
8,97,3301768117769204.0,0.0,0.0,feasible,53862.232987355856,846066.4663628362,686789.6114277212,661251.8130682616,66243.7077006453,905781.8107900486
8,98,3164316207570086.5,0.0,0.0,feasible,488920.57732820103,21067.507433193856,407187.9391678095,179720.83073570445,160094.68378592443,868011.4331285543
8,99,2443971212900077.0,0.0,0.0,feasible,898929.569772996,423979.0383513234,661693.9780830562,178222.9181960223,978646.1936949268,670068.0036350003
8,100,2023033997355165.8,0.0,0.0,feasible,141107.11878726404,883113.4797950034,88556.42905972141,682608.990226025,332258.9901463774,554398.7664459548
9,1,866489790368653.6,0.0,0.0,feasible,440246.20513825933,449570.7297475379,972826.7136652683,820029.4239439254,728163.6842680582,236592.2593060168
9,2,1214915298898227.2,0.0,0.0,feasible,130684.96489104058,826895.2718885418,602335.928990836,154847.07925501393,617134.7595867089,332336.0217971741
9,3,1377184785436921.5,0.0,0.0,feasible,235335.05556027617,341328.2903059787,58802.3697974803,995414.1782939172,595497.2828639244,376926.0153492796
9,4,2994888306322725.5,0.0,0.0,feasible,716039.2992996635,334491.8183492628,134713.24163191707,384739.03820818075,240345.04824608294,821454.3805038446
9,5,1519926993076501.5,0.0,0.0,feasible,119065.88111349852,102854.17626656478,343324.4419160739,499721.2480204232,408943.23907947756,416150.11258424836
9,6,3486344269159736.0,0.0,0.0,feasible,891341.7308542596,766218.2827762532,936259.6460862124,335801.0971320343,649338.7691466555,956501.4474631684
9,7,3148427235069682.0,0.0,0.0,feasible,403164.7158878737,194268.01633998202,129156.23174624275,686712.1198825832,701479.9045954086,863645.3061600458
9,8,1067259866167599.1,0.0,0.0,feasible,929717.0809076194,520403.5664532909,765977.1348101636,795261.4522972743,666616.8558060897,291761.82060980494
9,9,1192168096711500.2,0.0,0.0,feasible,273884.93872104114,201285.93733363107,143780.97119145794,229878.93945199487,448378.3144707404,326085.323526845
9,10,2455359206528766.0,0.0,0.0,feasible,584168.5983625768,759203.9744511413,924131.8054560994,9179.526868890305,84450.70681826226,673197.3076915185
9,11,992919941321849.5,0.0,0.0,feasible,1706.597407342666,149742.41894239423,960267.8368424759,474174.9492019983,102918.77922930813,271333.9703697936
9,12,3421839021970731.0,0.0,0.0,feasible,401584.41863633343,93347.95465548459,988590.9730650921,509105.02228718577,506648.4069270377,938776.0659537567
9,13,1487077129638689.8,0.0,0.0,feasible,598535.4811794162,294219.28402306436,536906.7338914511,949511.7946556747,542033.098955667,407123.30643526674
9,14,1364265888582671.0,0.0,0.0,feasible,807027.4072935601,712552.3403693425,383665.42171343457,225855.5638190108,43770.76314025166,373376.03476008255
9,15,1187381691196619.8,0.0,0.0,feasible,922538.7132433389,615532.8805677578,749539.5484863037,109459.26820352093,413761.8190147864,324770.0682955703
9,16,754347914886628.5,0.0,0.0,feasible,727715.7300526347,214706.64439907527,20115.811898754637,254113.864743276,436026.09709135833,205776.8200553839
9,17,436886655882202.6,0.0,0.0,feasible,354871.6317415331,927095.5945683988,599365.9495879435,97980.02148123983,934974.1017364387,118541.7163153153
9,18,2505734700287868.0,0.0,0.0,feasible,349993.4812750895,894940.7875193686,142001.3971941796,562764.7004918411,392998.90408321994,687039.9776217451
9,19,1714743567034398.0,0.0,0.0,feasible,189305.65627279953,900156.9111566481,923671.757826163,80052.22218137271,812845.9966547481,469683.7125353054
9,20,3011397608250537.5,0.0,0.0,feasible,299833.0051976917,454095.47681224684,128273.62034962578,394983.4656751597,149371.96996063922,825990.9676479431
9,21,3334523528450219.5,0.0,0.0,feasible,581375.7766671942,492142.26287857164,244204.6104505111,832283.6693190244,672713.3351195458,914782.6622884895
9,22,709929231055450.2,0.0,0.0,feasible,482131.63599714276,750329.312170121,800030.5978777749,943881.3781113385,479902.0192645816,193571.0205062927
9,23,1511532173851064.5,0.0,0.0,feasible,635935.6510775738,685019.5951805209,939759.2889549474,676881.1903980606,838587.7547787299,413843.30220900214
9,24,2467559331401902.0,0.0,0.0,feasible,760721.0690448276,343050.1676572159,189819.68139642142,915526.7197183277,520171.8612151711,676549.7770992422
9,25,1701350981381779.0,0.0,0.0,feasible,166900.2812323713,319564.5260946132,850182.6477660952,532994.4803778937,758459.6318280199,466003.567114041
9,26,2991847862311737.5,0.0,0.0,feasible,871435.26708119,768515.2758641772,614649.8914113664,898429.1002936813,141902.98086186836,820618.8976183229
9,27,650319281653634.2,0.0,0.0,feasible,37629.46203535463,997871.8030361588,587047.1349885054,479305.9389160749,333507.0004469559,177190.81670972437
9,28,2954696270393622.0,0.0,0.0,feasible,572269.2878908959,689931.4417066383,371824.5624965524,309552.4942770066,777532.8451026089,810410.020524944
9,29,1454143471463115.2,0.0,0.0,feasible,1257.8004193024033,133974.63864323494,321246.92373920727,454251.59975594,181024.2934250265,398073.47435025586
9,30,3328776586802105.0,0.0,0.0,feasible,275159.0095635399,437515.98826142965,67811.96695958756,834482.4169408523,538020.7077565937,913203.4615619706
9,31,2633171680193992.5,0.0,0.0,feasible,894605.8014649161,271621.4884282393,438145.25052851246,552149.4535308745,736582.3737939678,722058.3549736626
9,32,3448957896035782.5,0.0,0.0,feasible,971051.5655811969,985487.7743616883,565870.3158699214,647047.4165573736,564158.3045000084,946228.054898164
9,33,1766529807760748.5,0.0,0.0,feasible,571161.8955926333,134758.43063662856,520143.01040646085,942513.7289372426,664747.2308224924,483914.04128861125
9,34,3355261900934165.5,0.0,0.0,feasible,51713.92257520205,404567.59010729095,27233.019256932857,968630.4543280596,154416.5271492499,920481.3547233103
9,35,96764960743447.38,0.0,0.0,feasible,315591.14454903384,563388.7961545805,446262.7420462628,944696.4295723635,149788.9952244671,25079.756727787615
9,36,1128998748423563.5,0.0,0.0,feasible,324691.3193728069,933932.4848584102,760557.49659602,805156.0070210547,234503.31060442002,308727.03335823625
9,37,2378140486178776.5,0.0,0.0,feasible,205484.75548790977,851928.1610703958,659666.4481250496,908602.386563238,794273.4889634411,651978.3939206486
9,38,462627432556772.5,0.0,0.0,feasible,381031.96690687275,356098.56505375257,895681.6077721908,631459.7947785775,373876.08076522604,125615.0182060658
9,39,202329714940283.5,0.0,0.0,feasible,357909.3718264167,106002.8954875918,780934.5512564959,316945.0571066685,33279.4034712127,54087.87038718521
9,40,2074708631386485.8,0.0,0.0,feasible,864408.4998940664,971090.7913611721,914480.5896999637,660803.0413835701,726596.960874981,568598.4268221188
9,41,637283161419083.0,0.0,0.0,feasible,837263.0094001109,864195.1471445644,417161.14574925514,87729.60541820244,449181.10016183415,173608.62433577795
9,42,927749553642888.5,0.0,0.0,feasible,381779.6500559514,137825.42826693394,446205.7222268372,523873.0079677724,797186.9060939773,253425.81506358852
9,43,374825079185450.94,0.0,0.0,feasible,160034.55823647152,665841.6333566884,204326.46694109036,561174.2343848763,772842.6539129601,101487.8304383684
9,44,2005521844460372.2,0.0,0.0,feasible,206121.49393855143,679842.5995681436,814997.792412355,735682.4889184926,308311.3319919418,549586.6061235265
9,45,2742327653272363.5,0.0,0.0,feasible,61298.12914269092,96328.14685541387,629930.1771021793,460286.62371964764,576894.2049766923,752053.2988140607
9,46,1490385940102071.8,0.0,0.0,feasible,208402.19889825603,800113.7459726257,524737.7254825925,76958.0522273602,91705.87239909657,408032.5336743149
9,47,1650434254585949.2,0.0,0.0,feasible,39596.04766163186,737785.4898984088,961606.5027718566,390891.4920662892,85121.4466730077,452012.17188657797
9,48,287685417389287.2,0.0,0.0,feasible,828416.1984303534,164587.69571251137,514037.9906584788,618479.7005540219,8443.189687013284,77542.7435307503
9,49,2039846459240791.8,0.0,0.0,feasible,619769.7996552286,797937.7129179036,939410.8596519677,621477.9641656319,119699.96154048867,559018.6588426459
9,50,2801537470582293.0,0.0,0.0,feasible,570885.2881973634,804511.6665827008,334260.2188114607,42465.893069134065,501948.6331936243,768323.5504084142
9,51,1455165578874733.2,0.0,0.0,feasible,225792.15321927337,470836.2013403419,226708.90423858765,725563.4369175793,209788.45786981552,398354.33900242037
9,52,1061519517287811.2,0.0,0.0,feasible,500767.22969431075,384992.0676466999,507493.390353741,851218.1986284042,281705.8288790061,290184.4315085241
9,53,1687559765514455.8,0.0,0.0,feasible,99173.69720504861,776901.7329247697,533960.2240235158,324335.1882896352,644695.9025783858,462213.88219103485
9,54,3005389307469130.0,0.0,0.0,feasible,141949.50480143234,877548.6394319308,659789.64568072,253511.93216349644,498859.7693281771,824339.9481074444
9,55,459885366039102.25,0.0,0.0,feasible,102242.30861923934,605618.3353264407,733377.5604712726,937540.8754560432,315354.8411288693,124861.5264008569
9,56,185312185641310.72,0.0,0.0,feasible,384564.6041242509,937130.8559377636,257826.30587904624,6069.794776351924,390657.02122098673,49411.6275648292
9,57,1024358081069793.9,0.0,0.0,feasible,530149.079494009,291982.1193817231,516220.1429081494,309647.45549275767,817754.5031688251,279972.84930232016
9,58,39630233064915.99,4916.42073769683,0.0,non-dominated,390795.6425750577,962908.6046560947,3613.6767881274586,371003.6320134584,492398.1038915169,9379.718504044065
9,59,582665294966266.0,0.0,0.0,feasible,917361.1063369982,230182.9973217062,885944.0996052141,621837.6100085992,636615.8403717164,158600.1938236118
9,60,1970573476201132.0,0.0,0.0,feasible,487645.52447694703,166934.29201063098,430509.5883842997,696196.3563790409,640526.1989667661,539983.1523345448
9,61,89298598474406.73,0.0,0.0,feasible,50290.265722977565,14907.900699132006,686160.77976561,310307.8644391985,262694.83464290935,23028.07681842389
9,62,2068797509611200.8,0.0,0.0,feasible,209476.80605560847,829104.9428962586,868811.797398468,859194.2261706052,899762.5166301705,566974.1110775637
9,63,2807168553373718.5,0.0,0.0,feasible,675291.6277707005,371687.5165125966,502318.14389995637,371027.7341250606,177218.0112133451,769870.914307302
9,64,142935564630668.56,0.0,0.0,feasible,295195.6188114312,937539.1978431824,43104.39941432702,887635.4795184614,232982.51633097648,37766.965971757774
9,65,3559585088485991.0,0.0,0.0,feasible,451224.6027347242,789800.8120029757,791588.681540396,918323.6912627567,90406.84399646526,976627.2747592933
9,66,682168118979329.8,0.0,0.0,feasible,347364.1856273621,967889.637237112,565441.7445971847,293770.12839823065,878152.4472873636,185942.5511318098
9,67,3540534327969402.5,0.0,0.0,feasible,184575.0712928646,461241.476140196,811621.535050598,815904.9413960634,765231.8842021672,971392.3208149803
9,68,57065532195843.15,0.0,0.0,non-dominated,551082.533669522,244324.93697253577,216347.06323026415,243410.174314425,590168.1063889974,14170.760213906175
9,69,319581011710439.06,0.0,0.0,feasible,319348.81567748485,514540.8703964151,873443.4250878498,702595.4004071644,247734.80489145184,86307.32629647931
9,70,2896582624156086.0,0.0,0.0,feasible,187309.2424787811,968014.5466916584,726964.7460422318,233060.70668839975,751349.3134134248,794440.9855184569
9,71,380956121349807.6,0.0,0.0,feasible,309889.93887180765,100025.70334532428,935656.9362518105,550977.3245400209,441587.0841483439,103172.57805424974
9,72,3470062604811192.5,0.0,0.0,feasible,948926.0954426508,772372.8125586212,261316.96567568553,837903.3277870435,782489.0231917562,952027.412795252
9,73,2384409077860359.5,0.0,0.0,feasible,71348.34040036499,980718.3731329541,727638.9045454971,608694.7832007265,457379.36188643536,653700.9387356032
9,74,2984487629201239.5,0.0,0.0,feasible,905436.2925367876,962557.3322346219,162114.89818277163,977715.2633229461,260989.20877545103,818596.3809151542
9,75,626845041475821.8,0.0,0.0,feasible,365106.61230353167,794583.3678010022,340205.96043492685,811415.860574406,7072.283163188426,170740.33584301107
9,76,939676770893542.9,0.0,0.0,feasible,215854.26287253867,758561.7683375751,335746.4240440121,576132.504267511,642790.8273068032,256703.2922507393
9,77,1334912351716807.8,0.0,0.0,feasible,673594.6816310856,272860.2803089502,884993.6631044197,662793.1196894684,690453.638415705,365309.9833569543
9,78,2890000035923659.0,0.0,0.0,feasible,52387.76424017057,987713.9757282161,727816.6971328576,68280.79820273136,525667.9916725436,792632.1576660924
9,79,1177679038083365.0,0.0,0.0,feasible,170936.65692174362,213197.3698784152,359191.1184045954,563481.5987833202,35696.539987798846,322103.878557827
9,80,1246869495142444.0,0.0,0.0,feasible,278789.902119656,75543.59834973668,680952.4561131878,304240.5945328592,841375.7310805779,341116.7077713827
9,81,2551435807249476.0,0.0,0.0,feasible,921159.1697049995,137084.9678680392,451905.3124361781,498253.52728176885,208327.768679715,699598.1739173639
9,82,1361480626556837.5,0.0,0.0,feasible,741136.6613447263,942802.7647255248,561238.5682311985,276435.0565759002,478411.9671521319,372610.673271475
9,83,1943155780101792.5,0.0,0.0,feasible,1240.2324992961107,523620.545157605,690057.412723866,734356.3410876975,929048.5326363061,532449.0501545172
9,84,844406410398586.8,0.0,0.0,feasible,996285.6029434047,832816.3200594682,587603.1166961131,875880.7765894858,889582.3205947191,230523.9725844761
9,85,364689927534567.75,0.0,0.0,feasible,481740.70192098245,288198.63998369226,350537.06131195434,953048.6449490411,979809.0776781286,98702.79453049469
9,86,2206252131065670.8,0.0,0.0,feasible,773302.147206092,494438.3032523742,367360.29328797164,428911.7123505365,853232.2066477409,604745.2337642704
9,87,1969677035061546.0,0.0,0.0,feasible,481697.5074115705,540405.1944715664,498432.4145247011,169466.93510394802,619341.7043379085,539736.8194873373
9,88,1356427052877889.8,0.0,0.0,feasible,643026.827864133,35039.41333365056,910475.6314926794,762143.070885369,600126.674703243,371222.00296403776
9,89,851197763673061.5,0.0,0.0,feasible,853619.8296465802,388764.934816483,996385.4496464403,504528.4747387181,19261.447496329278,232390.1669330155
9,90,1068184670582442.2,0.0,0.0,feasible,854171.6430830382,157458.55408421686,808986.4703711421,608062.4013182708,548502.6876156064,292015.94739466405
9,91,123376107688947.78,0.0,0.0,feasible,910856.1535675548,650640.1542060081,726014.722192126,214243.47306954788,725965.1631875801,32392.22745795811
9,92,2295985972130273.0,0.0,0.0,feasible,504027.34480140323,671413.6071630673,748084.3272348068,212937.8110983779,911593.0282614866,629403.1745751089
9,93,77844247186347.98,0.0,0.0,feasible,773078.4806816858,726924.26303418,515692.84231902333,829284.4350481738,534911.1994566303,19880.53835649439
9,94,2095065800696215.0,0.0,0.0,feasible,276101.75863841554,226781.68860414837,403120.54694035754,483876.5243964689,851567.865602141,574192.3685275022
9,95,949168666189491.8,0.0,0.0,feasible,658461.2967676935,673827.2461582999,322340.8932587832,193245.40998463426,477266.8427130765,259311.5678980693
9,96,1445788650335349.2,0.0,0.0,feasible,495152.16326376016,873693.6163876922,618476.2357073842,601794.2342722795,644132.370143955,395777.65504274087
9,97,595316163324727.4,0.0,0.0,feasible,570296.5618540837,968433.8474699331,962086.8904455011,49432.61241863897,96810.1340942048,162076.52292629748
9,98,1223480844897003.0,0.0,0.0,feasible,755509.3047482499,779646.5830914356,544709.6774660674,673258.716828529,696031.1631466099,334689.7461417976
9,99,234969096125232.94,0.0,0.0,feasible,737219.5217953182,201717.21614384407,334312.8681907883,770577.1327404245,506234.99639966385,63056.83816804131
9,100,2881434035074889.0,0.0,0.0,feasible,283364.16759755433,347580.8126792752,78448.48402769609,75934.48522042914,701640.3225633675,790278.3083333473
10,1,143268188421127.03,0.0,0.0,feasible,314721.2934488335,12821.31118428506,211184.11998360985,199463.38895283517,247984.92184765637,37858.36758390426
10,2,1575925195568341.0,0.0,0.0,feasible,247685.78155932802,44295.81372049457,475835.89646361483,444932.5464940075,734242.6425466912,431537.8453077706
10,3,2707416995095074.0,0.0,0.0,feasible,794686.6490729067,433831.8409959406,863234.5738987053,212396.1737555031,877210.7531985191,742460.2073695154
10,4,1964903738430436.5,0.0,0.0,feasible,977306.9694076214,370706.91682420194,970639.3358123777,903719.5559813236,142373.56769560516,538425.1664431113
10,5,733525358463783.9,0.0,0.0,feasible,978049.1830580832,439573.2524571113,82054.3493310879,351423.18625103903,557139.438281285,200054.99473604638
10,6,2842145043903370.5,0.0,0.0,feasible,411500.4976729365,972784.3961032869,352153.5847387124,31328.52851062751,438871.6331835953,779482.0958082711
10,7,1302820986011405.5,0.0,0.0,feasible,870284.9696552497,449683.71654343547,378000.0596787689,107062.18844339521,737355.2592204835,356491.60461918137
10,8,732253789877696.1,0.0,0.0,feasible,603984.4455965898,917137.2159539075,440872.0972199808,765493.5579754193,436650.74016898725,199705.58070717292
10,9,274323834670944.25,0.0,0.0,feasible,419828.32133517467,902418.3371033765,189117.51533525082,821737.969462849,780832.0159024704,73871.11739841045
10,10,1211098014009451.5,0.0,0.0,feasible,3736.4341337244755,36435.75005408967,81224.0438608327,659923.9038608312,11105.421060035618,331287.0709918946
10,11,1685603275313075.8,0.0,0.0,feasible,999985.0303906802,978135.2611544844,397152.8569714904,71527.752530033,216734.45637892903,461676.2587146489
10,12,162665618221419.56,0.0,0.0,feasible,475146.5973050308,516749.0227118466,814687.2387196232,605175.6898950647,432754.9360986141,43188.58269810699
10,13,1835913457757510.2,0.0,0.0,feasible,340723.66075564746,942541.6489696421,71923.99871883406,348522.0861122201,631816.5603178928,502979.9579434927
10,14,554907176937501.25,0.0,0.0,feasible,182694.54412679208,41498.60927333076,417163.0337285236,646371.149748355,80395.1776481025,150972.5471826886
10,15,52545696157245.68,0.0,0.0,non-dominated,353324.2251787894,26495.535329261416,623765.3553891098,934615.2869279557,47272.48180625126,12928.75554552031
10,16,1715092155863141.0,0.0,0.0,feasible,990854.4747205717,18713.564964668287,143783.98689932068,240320.41644366403,677730.947019788,469779.50117651914
10,17,974636717603396.8,0.0,0.0,feasible,183323.66157697106,976093.5005201853,451782.6603656469,210776.32771768523,970287.1697565466,266309.927679407
10,18,1505941859018261.5,0.0,0.0,feasible,242333.98876627535,653314.0627044031,305660.2431703263,838623.0558031586,245095.99405026197,412307.140927753
10,19,718774731765409.0,0.0,0.0,feasible,792154.051998265,257169.7214049687,983065.0891353121,790965.2023936098,442639.8887705728,196001.67353931474
10,20,3591008084271888.0,0.0,0.0,feasible,983809.3878509477,208932.26802497872,483131.63496776076,547155.5298495617,844061.794397548,985261.9922860963
10,21,3494597406771208.0,0.0,0.0,feasible,611601.3522780116,322921.77363313927,970871.1561998908,851310.222839134,779024.792356874,958769.3251814628
10,22,459254904353980.25,0.0,0.0,feasible,667006.6355293347,658124.6276946366,736932.4744185657,477028.2094653938,145520.49653370108,124688.28198458315
10,23,1038511466548214.2,0.0,0.0,feasible,885795.0972041049,492846.19326226524,982226.2367244733,700505.2704827577,981321.4343987989,283862.0547264881
10,24,1882305515367844.0,0.0,0.0,feasible,571575.4195107614,849645.1760128085,929034.5584700842,636266.4854971786,118424.11419198911,515728.0204032849
10,25,858662791268133.1,0.0,0.0,feasible,972166.0536682331,253175.5069433009,533343.6694385962,62853.85054397849,765744.0532567159,234441.4800876372
10,26,1278369340386596.5,0.0,0.0,feasible,32035.91214883121,926227.917471945,868235.6162937236,733440.9536559916,656580.2361860395,349772.5427425136
10,27,309367870197322.5,0.0,0.0,feasible,127836.2516048866,41130.0480375605,185304.89761992666,285734.85879338824,63466.91473656376,83500.85957294029
10,28,2963798420156656.0,0.0,0.0,feasible,884352.35425664,550995.6231019346,326345.6030069825,513197.88829726947,54679.469747894225,812911.1980901248
10,29,3470037280967838.5,0.0,0.0,feasible,443634.0854731412,54082.307262423055,73635.35083981605,819088.177474968,706603.3814115674,952020.4540623691
10,30,1352041769058112.2,0.0,0.0,feasible,222237.67880856228,816532.6464231443,456338.3832005667,823582.1434084781,960840.747307495,370016.97186781
10,31,1507518706039755.5,0.0,0.0,feasible,334498.12282228825,864854.9024850129,561086.2421578058,937862.8521448097,643966.2951775372,412740.44234517205
10,32,932358501308779.0,0.0,0.0,feasible,188524.49055614346,574078.7991154591,978620.0713042582,439587.8355215897,602957.8024965008,254692.30669481112
10,33,2181046005730474.2,0.0,0.0,feasible,718218.3378786007,263748.96606817876,695268.3141384977,519569.1606198977,47471.145479580395,597818.8485877082
10,34,1326662902249557.2,0.0,0.0,feasible,494725.24746189796,616999.4483805203,375008.3862535887,900024.5677364125,672622.0176311142,363043.119102932
10,35,3635884530485530.0,0.0,0.0,feasible,801665.9248752403,669800.0424477357,81982.44719479352,997048.622594779,592057.4946479693,997593.5802512222
10,36,1249122995585347.0,0.0,0.0,feasible,29268.119537458504,129029.80536403766,3927.27629762117,83817.72553285454,59033.78432708721,341735.9466212865
10,37,814154176570805.1,0.0,0.0,feasible,531707.3962598491,865080.19293113,216158.20554788256,720587.369812644,804697.9603020379,222210.96845725898
10,38,1542423942162344.0,0.0,0.0,feasible,234239.3054904504,628297.4603600682,855658.3517207656,896916.8713073827,439648.37888978154,422332.04386459757
10,39,220667545265630.22,0.0,0.0,feasible,172160.96381697274,729069.6047358407,469239.63099213294,732073.3061668469,84105.49252287847,59126.91841407247
10,40,2363399437304652.5,0.0,0.0,feasible,970275.3748617239,427848.4075654234,645437.7237582252,633762.5487224555,19184.651172170612,647927.7046119614
10,41,3475930495898920.0,0.0,0.0,feasible,854283.287421535,685030.8619951067,229574.3537535684,258482.76777852417,135489.85923417643,953639.8491894711
10,42,1200246813256175.0,0.0,0.0,feasible,271736.13431216794,72378.68859936456,474912.7408627655,329064.33291119337,1992.4418106997055,328305.27212174266
10,43,1187830319543865.5,0.0,0.0,feasible,659366.6739980615,778049.3274075919,624415.3545978995,351099.0728852735,602670.4209395403,324893.34677224315
10,44,1785058639908146.5,0.0,0.0,feasible,809679.0166146898,850488.5696736679,857682.7388717717,731592.5368714655,802572.0272367409,489005.5746606818
10,45,2141019033972069.2,0.0,0.0,feasible,904303.2783309415,358270.92632396665,568253.0328740611,833383.3896737484,618529.4771979689,586819.8465529542
10,46,2407074133003592.5,0.0,0.0,feasible,16355.799787943943,959687.5937222757,132901.46188055814,644787.3748406005,783583.2621766345,659929.0638394186
10,47,3274532134210198.5,0.0,0.0,feasible,742424.2063151238,847975.0062115182,45893.046450097696,261455.45549043294,302111.48025800433,898297.6413556939
10,48,1120803157307406.5,0.0,0.0,feasible,681567.5880198327,579765.3466727557,748898.9782407812,458010.3396891702,756868.1044558669,306474.96882768144
