,TWN-PumpedHydro
4399,6692.553763440861
4400,6365.822580645161
4401,5720.908602150537
4402,4825.268817204302
4403,3897.97311827957
4404,2954.2365591397847
4405,2035.6505376344085
4406,1180.6774193548388
4407,457.1881720430108
4408,0.0
4409,16.822580645161224
4410,493.26881720430106
4411,1195.97311827957
4412,1950.010752688172
4413,2702.005376344086
4414,3417.1505376344085
4415,4083.2150537634407
4416,1624.7365591397843
4417,2012.8548387096769
4418,2649.0161290322576
4419,3547.827956989247
4420,5077.559139784946
4421,6114.715053763441
4422,6599.435483870968
4423,6692.553763440861
4424,6365.822580645161
4425,5720.908602150537
4426,4825.268817204302
4427,3897.97311827957
4428,2954.2365591397847
4429,2035.6505376344085
4430,1180.6774193548388
4431,457.1881720430108
4432,0.0
4433,16.822580645161224
4434,493.26881720430106
4435,1195.97311827957
4436,1950.010752688172
4437,2702.005376344086
4438,3417.1505376344085
4439,4083.2150537634407
4440,1624.7365591397843
4441,2012.8548387096769
4442,2649.0161290322576
4443,3547.827956989247
4444,5077.559139784946
4445,6114.715053763441
4446,6599.435483870968
4447,6692.553763440861
4448,6365.822580645161
4449,5720.908602150537
4450,4825.268817204302
4451,3897.97311827957
4452,2954.2365591397847
4453,2035.6505376344085
4454,1180.6774193548388
4455,457.1881720430108
4456,0.0
4457,16.822580645161224
4458,493.26881720430106
4459,1195.97311827957
4460,1950.010752688172
4461,2702.005376344086
4462,3417.1505376344085
4463,4083.2150537634407
4464,1624.7365591397843
4465,2012.8548387096769
4466,2649.0161290322576
4467,3547.827956989247
4468,5077.559139784946
4469,6114.715053763441
4470,6599.435483870968
4471,6692.553763440861
4472,6365.822580645161
4473,5720.908602150537
4474,4825.268817204302
4475,3897.97311827957
4476,2954.2365591397847
4477,2035.6505376344085
4478,1180.6774193548388
4479,457.1881720430108
4480,0.0
4481,16.822580645161224
4482,493.26881720430106
4483,1195.97311827957
4484,1950.010752688172
4485,2702.005376344086
4486,3417.1505376344085
4487,4083.2150537634407
4488,1624.7365591397843
4489,2012.8548387096769
4490,2649.0161290322576
4491,3547.827956989247
4492,5077.559139784946
4493,6114.715053763441
4494,6599.435483870968
4495,6692.553763440861
4496,6365.822580645161
4497,5720.908602150537
4498,4825.268817204302
4499,3897.97311827957
4500,2954.2365591397847
4501,2035.6505376344085
4502,1180.6774193548388
4503,457.1881720430108
4504,0.0
4505,16.822580645161224
4506,493.26881720430106
4507,1195.97311827957
4508,1950.010752688172
4509,2702.005376344086
4510,3417.1505376344085
4511,4083.2150537634407
4512,1624.7365591397843
4513,2012.8548387096769
4514,2649.0161290322576
4515,3547.827956989247
4516,5077.559139784946
4517,6114.715053763441
4518,6599.435483870968
4519,6692.553763440861
4520,6365.822580645161
4521,5720.908602150537
4522,4825.268817204302
4523,3897.97311827957
4524,2954.2365591397847
4525,2035.6505376344085
4526,1180.6774193548388
4527,457.1881720430108
4528,0.0
4529,16.822580645161224
4530,493.26881720430106
4531,1195.97311827957
4532,1950.010752688172
4533,2702.005376344086
4534,3417.1505376344085
4535,4083.2150537634407
4536,1624.7365591397843
4537,2012.8548387096769
4538,2649.0161290322576
4539,3547.827956989247
4540,5077.559139784946
4541,6114.715053763441
4542,6599.435483870968
4543,6692.553763440861
4544,6365.822580645161
4545,5720.908602150537
4546,4825.268817204302
4547,3897.97311827957
4548,2954.2365591397847
4549,2035.6505376344085
4550,1180.6774193548388
4551,457.1881720430108
4552,0.0
4553,16.822580645161224
4554,493.26881720430106
4555,1195.97311827957
4556,1950.010752688172
4557,2702.005376344086
4558,3417.1505376344085
4559,4083.2150537634407
4560,1624.7365591397843
4561,2012.8548387096769
4562,2649.0161290322576
4563,3547.827956989247
4564,5077.559139784946
4565,6114.715053763441
4566,6599.435483870968
4567,6692.553763440861
4568,6365.822580645161
4569,5720.908602150537
4570,4825.268817204302
4571,3897.97311827957
4572,2954.2365591397847
4573,2035.6505376344085
4574,1180.6774193548388
4575,457.1881720430108
4576,0.0
4577,16.822580645161224
4578,493.26881720430106
4579,1195.97311827957
4580,1950.010752688172
4581,2702.005376344086
4582,3417.1505376344085
4583,4083.2150537634407
4584,1624.7365591397843
4585,2012.8548387096769
4586,2649.0161290322576
4587,3547.827956989247
4588,5077.559139784946
4589,6114.715053763441
4590,6599.435483870968
4591,6692.553763440861
4592,6365.822580645161
4593,5720.908602150537
4594,4825.268817204302
4595,3897.97311827957
4596,2954.2365591397847
4597,2035.6505376344085
4598,1180.6774193548388
4599,457.1881720430108
4600,0.0
4601,16.822580645161224
4602,493.26881720430106
4603,1195.97311827957
4604,1950.010752688172
4605,2702.005376344086
4606,3417.1505376344085
4607,4083.2150537634407
4608,1624.7365591397843
4609,2012.8548387096769
4610,2649.0161290322576
4611,3547.827956989247
4612,5077.559139784946
4613,6114.715053763441
4614,6599.435483870968
4615,6692.553763440861
4616,6365.822580645161
4617,5720.908602150537
4618,4825.268817204302
4619,3897.97311827957
4620,2954.2365591397847
4621,2035.6505376344085
4622,1180.6774193548388
4623,457.1881720430108
4624,0.0
4625,16.822580645161224
4626,493.26881720430106
4627,1195.97311827957
4628,1950.010752688172
4629,2702.005376344086
4630,3417.1505376344085
4631,4083.2150537634407
4632,1624.7365591397843
4633,2012.8548387096769
4634,2649.0161290322576
4635,3547.827956989247
4636,5077.559139784946
4637,6114.715053763441
4638,6599.435483870968
4639,6692.553763440861
4640,6365.822580645161
4641,5720.908602150537
4642,4825.268817204302
4643,3897.97311827957
4644,2954.2365591397847
4645,2035.6505376344085
4646,1180.6774193548388
4647,457.1881720430108
4648,0.0
4649,16.822580645161224
4650,493.26881720430106
4651,1195.97311827957
4652,1950.010752688172
4653,2702.005376344086
4654,3417.1505376344085
4655,4083.2150537634407
4656,1624.7365591397843
4657,2012.8548387096769
4658,2649.0161290322576
4659,3547.827956989247
4660,5077.559139784946
4661,6114.715053763441
4662,6599.435483870968
4663,6692.553763440861
4664,6365.822580645161
4665,5720.908602150537
4666,4825.268817204302
4667,3897.97311827957
4668,2954.2365591397847
4669,2035.6505376344085
4670,1180.6774193548388
4671,457.1881720430108
4672,0.0
4673,16.822580645161224
4674,493.26881720430106
4675,1195.97311827957
4676,1950.010752688172
4677,2702.005376344086
4678,3417.1505376344085
4679,4083.2150537634407
4680,1624.7365591397843
4681,2012.8548387096769
4682,2649.0161290322576
4683,3547.827956989247
4684,5077.559139784946
4685,6114.715053763441
4686,6599.435483870968
4687,6692.553763440861
4688,6365.822580645161
4689,5720.908602150537
4690,4825.268817204302
4691,3897.97311827957
4692,2954.2365591397847
4693,2035.6505376344085
4694,1180.6774193548388
4695,457.1881720430108
4696,0.0
4697,16.822580645161224
4698,493.26881720430106
4699,1195.97311827957
4700,1950.010752688172
4701,2702.005376344086
4702,3417.1505376344085
4703,4083.2150537634407
4704,1624.7365591397843
4705,2012.8548387096769
4706,2649.0161290322576
4707,3547.827956989247
4708,5077.559139784946
4709,6114.715053763441
4710,6599.435483870968
4711,6692.553763440861
4712,6365.822580645161
4713,5720.908602150537
4714,4825.268817204302
4715,3897.97311827957
4716,2954.2365591397847
4717,2035.6505376344085
4718,1180.6774193548388
4719,457.1881720430108
4720,0.0
4721,16.822580645161224
4722,493.26881720430106
4723,1195.97311827957
4724,1950.010752688172
4725,2702.005376344086
4726,3417.1505376344085
4727,4083.2150537634407
4728,1624.7365591397843
4729,2012.8548387096769
4730,2649.0161290322576
4731,3547.827956989247
4732,5077.559139784946
4733,6114.715053763441
4734,6599.435483870968
4735,6692.553763440861
4736,6365.822580645161
4737,5720.908602150537
4738,4825.268817204302
4739,3897.97311827957
4740,2954.2365591397847
4741,2035.6505376344085
4742,1180.6774193548388
4743,457.1881720430108
4744,0.0
4745,16.822580645161224
4746,493.26881720430106
4747,1195.97311827957
4748,1950.010752688172
4749,2702.005376344086
4750,3417.1505376344085
4751,4083.2150537634407
4752,1624.7365591397843
4753,2012.8548387096769
4754,2649.0161290322576
4755,3547.827956989247
4756,5077.559139784946
4757,6114.715053763441
4758,6599.435483870968
4759,6692.553763440861
4760,6365.822580645161
4761,5720.908602150537
4762,4825.268817204302
4763,3897.97311827957
4764,2954.2365591397847
4765,2035.6505376344085
4766,1180.6774193548388
4767,457.1881720430108
4768,0.0
4769,16.822580645161224
4770,493.26881720430106
4771,1195.97311827957
4772,1950.010752688172
4773,2702.005376344086
4774,3417.1505376344085
4775,4083.2150537634407
4776,1624.7365591397843
4777,2012.8548387096769
4778,2649.0161290322576
4779,3547.827956989247
4780,5077.559139784946
4781,6114.715053763441
4782,6599.435483870968
4783,6692.553763440861
4784,6365.822580645161
4785,5720.908602150537
4786,4825.268817204302
4787,3897.97311827957
4788,2954.2365591397847
4789,2035.6505376344085
4790,1180.6774193548388
4791,457.1881720430108
4792,0.0
4793,16.822580645161224
4794,493.26881720430106
4795,1195.97311827957
4796,1950.010752688172
4797,2702.005376344086
4798,3417.1505376344085
4799,4083.2150537634407
4800,1624.7365591397843
4801,2012.8548387096769
4802,2649.0161290322576
4803,3547.827956989247
4804,5077.559139784946
4805,6114.715053763441
4806,6599.435483870968
4807,6692.553763440861
4808,6365.822580645161
4809,5720.908602150537
4810,4825.268817204302
4811,3897.97311827957
4812,2954.2365591397847
4813,2035.6505376344085
4814,1180.6774193548388
4815,457.1881720430108
4816,0.0
4817,16.822580645161224
4818,493.26881720430106
4819,1195.97311827957
4820,1950.010752688172
4821,2702.005376344086
4822,3417.1505376344085
4823,4083.2150537634407
4824,1624.7365591397843
4825,2012.8548387096769
4826,2649.0161290322576
4827,3547.827956989247
4828,5077.559139784946
4829,6114.715053763441
4830,6599.435483870968
4831,6692.553763440861
4832,6365.822580645161
4833,5720.908602150537
4834,4825.268817204302
4835,3897.97311827957
4836,2954.2365591397847
4837,2035.6505376344085
4838,1180.6774193548388
4839,457.1881720430108
4840,0.0
4841,16.822580645161224
4842,493.26881720430106
4843,1195.97311827957
4844,1950.010752688172
4845,2702.005376344086
4846,3417.1505376344085
4847,4083.2150537634407
4848,1624.7365591397843
4849,2012.8548387096769
4850,2649.0161290322576
4851,3547.827956989247
4852,5077.559139784946
4853,6114.715053763441
4854,6599.435483870968
4855,6692.553763440861
4856,6365.822580645161
4857,5720.908602150537
4858,4825.268817204302
4859,3897.97311827957
4860,2954.2365591397847
4861,2035.6505376344085
4862,1180.6774193548388
4863,457.1881720430108
4864,0.0
4865,16.822580645161224
4866,493.26881720430106
4867,1195.97311827957
4868,1950.010752688172
4869,2702.005376344086
4870,3417.1505376344085
4871,4083.2150537634407
4872,1624.7365591397843
4873,2012.8548387096769
4874,2649.0161290322576
4875,3547.827956989247
4876,5077.559139784946
4877,6114.715053763441
4878,6599.435483870968
4879,6692.553763440861
4880,6365.822580645161
4881,5720.908602150537
4882,4825.268817204302
4883,3897.97311827957
4884,2954.2365591397847
4885,2035.6505376344085
4886,1180.6774193548388
4887,457.1881720430108
4888,0.0
4889,16.822580645161224
4890,493.26881720430106
4891,1195.97311827957
4892,1950.010752688172
4893,2702.005376344086
4894,3417.1505376344085
4895,4083.2150537634407
4896,1624.7365591397843
4897,2012.8548387096769
4898,2649.0161290322576
4899,3547.827956989247
4900,5077.559139784946
4901,6114.715053763441
4902,6599.435483870968
4903,6692.553763440861
4904,6365.822580645161
4905,5720.908602150537
4906,4825.268817204302
4907,3897.97311827957
4908,2954.2365591397847
4909,2035.6505376344085
4910,1180.6774193548388
4911,457.1881720430108
4912,0.0
4913,16.822580645161224
4914,493.26881720430106
4915,1195.97311827957
4916,1950.010752688172
4917,2702.005376344086
4918,3417.1505376344085
4919,4083.2150537634407
4920,1624.7365591397843
4921,2012.8548387096769
4922,2649.0161290322576
4923,3547.827956989247
4924,5077.559139784946
4925,6114.715053763441
4926,6599.435483870968
4927,6692.553763440861
4928,6365.822580645161
4929,5720.908602150537
4930,4825.268817204302
4931,3897.97311827957
4932,2954.2365591397847
4933,2035.6505376344085
4934,1180.6774193548388
4935,457.1881720430108
4936,0.0
4937,16.822580645161224
4938,493.26881720430106
4939,1195.97311827957
4940,1950.010752688172
4941,2702.005376344086
4942,3417.1505376344085
4943,4083.2150537634407
4944,1624.7365591397843
4945,2012.8548387096769
4946,2649.0161290322576
4947,3547.827956989247
4948,5077.559139784946
4949,6114.715053763441
4950,6599.435483870968
4951,6692.553763440861
4952,6365.822580645161
4953,5720.908602150537
4954,4825.268817204302
4955,3897.97311827957
4956,2954.2365591397847
4957,2035.6505376344085
4958,1180.6774193548388
4959,457.1881720430108
4960,0.0
4961,16.822580645161224
4962,493.26881720430106
4963,1195.97311827957
4964,1950.010752688172
4965,2702.005376344086
4966,3417.1505376344085
4967,4083.2150537634407
4968,1624.7365591397843
4969,2012.8548387096769
4970,2649.0161290322576
4971,3547.827956989247
4972,5077.559139784946
4973,6114.715053763441
4974,6599.435483870968
4975,6692.553763440861
4976,6365.822580645161
4977,5720.908602150537
4978,4825.268817204302
4979,3897.97311827957
4980,2954.2365591397847
4981,2035.6505376344085
4982,1180.6774193548388
4983,457.1881720430108
4984,0.0
4985,16.822580645161224
4986,493.26881720430106
4987,1195.97311827957
4988,1950.010752688172
4989,2702.005376344086
4990,3417.1505376344085
4991,4083.2150537634407
4992,1624.7365591397843
4993,2012.8548387096769
4994,2649.0161290322576
4995,3547.827956989247
4996,5077.559139784946
4997,6114.715053763441
4998,6599.435483870968
4999,6692.553763440861
5000,6365.822580645161
5001,5720.908602150537
5002,4825.268817204302
5003,3897.97311827957
5004,2954.2365591397847
5005,2035.6505376344085
5006,1180.6774193548388
5007,457.1881720430108
5008,0.0
5009,16.822580645161224
5010,493.26881720430106
5011,1195.97311827957
5012,1950.010752688172
5013,2702.005376344086
5014,3417.1505376344085
5015,4083.2150537634407
5016,1624.7365591397843
5017,2012.8548387096769
5018,2649.0161290322576
5019,3547.827956989247
5020,5077.559139784946
5021,6114.715053763441
5022,6599.435483870968
5023,6692.553763440861
5024,6365.822580645161
5025,5720.908602150537
5026,4825.268817204302
5027,3897.97311827957
5028,2954.2365591397847
5029,2035.6505376344085
5030,1180.6774193548388
5031,457.1881720430108
5032,0.0
5033,16.822580645161224
5034,493.26881720430106
5035,1195.97311827957
5036,1950.010752688172
5037,2702.005376344086
5038,3417.1505376344085
5039,4083.2150537634407
5040,1624.7365591397843
5041,2012.8548387096769
5042,2649.0161290322576
5043,3547.827956989247
5044,5077.559139784946
5045,6114.715053763441
5046,6599.435483870968
5047,6692.553763440861
5048,6365.822580645161
5049,5720.908602150537
5050,4825.268817204302
5051,3897.97311827957
5052,2954.2365591397847
5053,2035.6505376344085
5054,1180.6774193548388
5055,457.1881720430108
5056,0.0
5057,16.822580645161224
5058,493.26881720430106
5059,1195.97311827957
5060,1950.010752688172
5061,2702.005376344086
5062,3417.1505376344085
5063,4083.2150537634407
5064,1624.7365591397843
5065,2012.8548387096769
5066,2649.0161290322576
5067,3547.827956989247
5068,5077.559139784946
5069,6114.715053763441
5070,6599.435483870968
5071,6692.553763440861
5072,6365.822580645161
5073,5720.908602150537
5074,4825.268817204302
5075,3897.97311827957
5076,2954.2365591397847
5077,2035.6505376344085
5078,1180.6774193548388
5079,457.1881720430108
5080,0.0
5081,16.822580645161224
5082,493.26881720430106
5083,1195.97311827957
5084,1950.010752688172
5085,2702.005376344086
5086,3417.1505376344085
5087,4083.2150537634407
5088,1624.7365591397843
5089,2012.8548387096769
5090,2649.0161290322576
5091,3547.827956989247
5092,5077.559139784946
5093,6114.715053763441
5094,6599.435483870968
5095,6692.553763440861
5096,6365.822580645161
5097,5720.908602150537
5098,4825.268817204302
5099,3897.97311827957
5100,2954.2365591397847
5101,2035.6505376344085
5102,1180.6774193548388
5103,457.1881720430108
5104,0.0
5105,16.822580645161224
5106,493.26881720430106
5107,1195.97311827957
5108,1950.010752688172
5109,2702.005376344086
5110,3417.1505376344085
5111,4083.2150537634407
5112,1624.7365591397843
5113,2012.8548387096769
5114,2649.0161290322576
5115,3547.827956989247
5116,5077.559139784946
5117,6114.715053763441
5118,6599.435483870968
5119,6692.553763440861
5120,6365.822580645161
5121,5720.908602150537
5122,4825.268817204302
5123,3897.97311827957
5124,2954.2365591397847
5125,2035.6505376344085
5126,1180.6774193548388
5127,457.1881720430108
5128,0.0
5129,16.822580645161224
5130,493.26881720430106
5131,1195.97311827957
5132,1950.010752688172
5133,2702.005376344086
5134,3417.1505376344085
5135,4083.2150537634407
5136,1624.7365591397843
5137,2012.8548387096769
5138,2649.0161290322576
5139,3547.827956989247
5140,5077.559139784946
5141,6114.715053763441
5142,6599.435483870968
5143,6692.553763440861
5144,6365.822580645161
5145,5720.908602150537
5146,4825.268817204302
5147,3897.97311827957
5148,2954.2365591397847
5149,2035.6505376344085
5150,1180.6774193548388
5151,457.1881720430108
5152,0.0
5153,16.822580645161224
5154,493.26881720430106
5155,1195.97311827957
5156,1950.010752688172
5157,2702.005376344086
5158,3417.1505376344085
5159,4083.2150537634407
5160,1624.7365591397843
5161,2012.8548387096769
5162,2649.0161290322576
5163,3547.827956989247
5164,5077.559139784946
5165,6114.715053763441
5166,6599.435483870968
5167,6692.553763440861
5168,6365.822580645161
5169,5720.908602150537
5170,4825.268817204302
5171,3897.97311827957
5172,2954.2365591397847
5173,2035.6505376344085
5174,1180.6774193548388
5175,457.1881720430108
5176,0.0
5177,16.822580645161224
5178,493.26881720430106
5179,1195.97311827957
5180,1950.010752688172
5181,2702.005376344086
5182,3417.1505376344085
5183,4083.2150537634407
5184,1624.7365591397843
5185,2012.8548387096769
5186,2649.0161290322576
5187,3547.827956989247
5188,5077.559139784946
5189,6114.715053763441
5190,6599.435483870968
5191,6692.553763440861
5192,6365.822580645161
5193,5720.908602150537
5194,4825.268817204302
5195,3897.97311827957
5196,2954.2365591397847
5197,2035.6505376344085
5198,1180.6774193548388
5199,457.1881720430108
5200,0.0
5201,16.822580645161224
5202,493.26881720430106
5203,1195.97311827957
5204,1950.010752688172
5205,2702.005376344086
5206,3417.1505376344085
5207,4083.2150537634407
5208,1624.7365591397843
5209,2012.8548387096769
5210,2649.0161290322576
5211,3547.827956989247
5212,5077.559139784946
5213,6114.715053763441
5214,6599.435483870968
5215,6692.553763440861
5216,6365.822580645161
5217,5720.908602150537
5218,4825.268817204302
5219,3897.97311827957
5220,2954.2365591397847
5221,2035.6505376344085
5222,1180.6774193548388
5223,457.1881720430108
5224,0.0
5225,16.822580645161224
5226,493.26881720430106
5227,1195.97311827957
5228,1950.010752688172
5229,2702.005376344086
5230,3417.1505376344085
5231,4083.2150537634407
5232,1624.7365591397843
5233,2012.8548387096769
5234,2649.0161290322576
5235,3547.827956989247
5236,5077.559139784946
5237,6114.715053763441
5238,6599.435483870968
5239,6692.553763440861
5240,6365.822580645161
5241,5720.908602150537
5242,4825.268817204302
5243,3897.97311827957
5244,2954.2365591397847
5245,2035.6505376344085
5246,1180.6774193548388
5247,457.1881720430108
5248,0.0
5249,16.822580645161224
5250,493.26881720430106
5251,1195.97311827957
5252,1950.010752688172
5253,2702.005376344086
5254,3417.1505376344085
5255,4083.2150537634407
5256,1624.7365591397843
5257,2012.8548387096769
5258,2649.0161290322576
5259,3547.827956989247
5260,5077.559139784946
5261,6114.715053763441
5262,6599.435483870968
5263,6692.553763440861
5264,6365.822580645161
5265,5720.908602150537
5266,4825.268817204302
5267,3897.97311827957
5268,2954.2365591397847
5269,2035.6505376344085
5270,1180.6774193548388
5271,457.1881720430108
5272,0.0
5273,16.822580645161224
5274,493.26881720430106
5275,1195.97311827957
5276,1950.010752688172
5277,2702.005376344086
5278,3417.1505376344085
5279,4083.2150537634407
5280,1624.7365591397843
5281,2012.8548387096769
5282,2649.0161290322576
5283,3547.827956989247
5284,5077.559139784946
5285,6114.715053763441
5286,6599.435483870968
5287,6692.553763440861
5288,6365.822580645161
5289,5720.908602150537
5290,4825.268817204302
5291,3897.97311827957
5292,2954.2365591397847
5293,2035.6505376344085
5294,1180.6774193548388
5295,457.1881720430108
5296,0.0
5297,16.822580645161224
5298,493.26881720430106
5299,1195.97311827957
5300,1950.010752688172
5301,2702.005376344086
5302,3417.1505376344085
5303,4083.2150537634407
5304,1624.7365591397843
5305,2012.8548387096769
5306,2649.0161290322576
5307,3547.827956989247
5308,5077.559139784946
5309,6114.715053763441
5310,6599.435483870968
5311,6692.553763440861
5312,6365.822580645161
5313,5720.908602150537
5314,4825.268817204302
5315,3897.97311827957
5316,2954.2365591397847
5317,2035.6505376344085
5318,1180.6774193548388
5319,457.1881720430108
5320,0.0
5321,16.822580645161224
5322,493.26881720430106
5323,1195.97311827957
5324,1950.010752688172
5325,2702.005376344086
5326,3417.1505376344085
5327,4083.2150537634407
5328,1624.7365591397843
5329,2012.8548387096769
5330,2649.0161290322576
5331,3547.827956989247
5332,5077.559139784946
5333,6114.715053763441
5334,6599.435483870968
5335,6692.553763440861
5336,6365.822580645161
5337,5720.908602150537
5338,4825.268817204302
5339,3897.97311827957
5340,2954.2365591397847
5341,2035.6505376344085
5342,1180.6774193548388
5343,457.1881720430108
5344,0.0
5345,16.822580645161224
5346,493.26881720430106
5347,1195.97311827957
5348,1950.010752688172
5349,2702.005376344086
5350,3417.1505376344085
5351,4083.2150537634407
5352,1624.7365591397843
5353,2012.8548387096769
5354,2649.0161290322576
5355,3547.827956989247
5356,5077.559139784946
5357,6114.715053763441
5358,6599.435483870968
5359,6692.553763440861
5360,6365.822580645161
5361,5720.908602150537
5362,4825.268817204302
5363,3897.97311827957
5364,2954.2365591397847
5365,2035.6505376344085
5366,1180.6774193548388
5367,457.1881720430108
5368,0.0
5369,16.822580645161224
5370,493.26881720430106
5371,1195.97311827957
5372,1950.010752688172
5373,2702.005376344086
5374,3417.1505376344085
5375,4083.2150537634407
5376,1624.7365591397843
5377,2012.8548387096769
5378,2649.0161290322576
5379,3547.827956989247
5380,5077.559139784946
5381,6114.715053763441
5382,6599.435483870968
5383,6692.553763440861
5384,6365.822580645161
5385,5720.908602150537
5386,4825.268817204302
5387,3897.97311827957
5388,2954.2365591397847
5389,2035.6505376344085
5390,1180.6774193548388
5391,457.1881720430108
5392,0.0
5393,16.822580645161224
5394,493.26881720430106
5395,1195.97311827957
5396,1950.010752688172
5397,2702.005376344086
5398,3417.1505376344085
5399,4083.2150537634407
5400,1624.7365591397843
5401,2012.8548387096769
5402,2649.0161290322576
5403,3547.827956989247
5404,5077.559139784946
5405,6114.715053763441
5406,6599.435483870968
5407,6692.553763440861
5408,6365.822580645161
5409,5720.908602150537
5410,4825.268817204302
5411,3897.97311827957
5412,2954.2365591397847
5413,2035.6505376344085
5414,1180.6774193548388
5415,457.1881720430108
5416,0.0
5417,16.822580645161224
5418,493.26881720430106
5419,1195.97311827957
5420,1950.010752688172
5421,2702.005376344086
5422,3417.1505376344085
5423,4083.2150537634407
5424,1624.7365591397843
5425,2012.8548387096769
5426,2649.0161290322576
5427,3547.827956989247
5428,5077.559139784946
5429,6114.715053763441
5430,6599.435483870968
5431,6692.553763440861
5432,6365.822580645161
5433,5720.908602150537
5434,4825.268817204302
5435,3897.97311827957
5436,2954.2365591397847
5437,2035.6505376344085
5438,1180.6774193548388
5439,457.1881720430108
5440,0.0
5441,16.822580645161224
5442,493.26881720430106
5443,1195.97311827957
5444,1950.010752688172
5445,2702.005376344086
5446,3417.1505376344085
5447,4083.2150537634407
5448,1624.7365591397843
5449,2012.8548387096769
5450,2649.0161290322576
5451,3547.827956989247
5452,5077.559139784946
5453,6114.715053763441
5454,6599.435483870968
5455,6692.553763440861
5456,6365.822580645161
5457,5720.908602150537
5458,4825.268817204302
5459,3897.97311827957
5460,2954.2365591397847
5461,2035.6505376344085
5462,1180.6774193548388
5463,457.1881720430108
5464,0.0
5465,16.822580645161224
5466,493.26881720430106
5467,1195.97311827957
5468,1950.010752688172
5469,2702.005376344086
5470,3417.1505376344085
5471,4083.2150537634407
5472,1624.7365591397843
5473,2012.8548387096769
5474,2649.0161290322576
5475,3547.827956989247
5476,5077.559139784946
5477,6114.715053763441
5478,6599.435483870968
5479,6692.553763440861
5480,6365.822580645161
5481,5720.908602150537
5482,4825.268817204302
5483,3897.97311827957
5484,2954.2365591397847
5485,2035.6505376344085
5486,1180.6774193548388
5487,457.1881720430108
5488,0.0
5489,16.822580645161224
5490,493.26881720430106
5491,1195.97311827957
5492,1950.010752688172
5493,2702.005376344086
5494,3417.1505376344085
5495,4083.2150537634407
5496,1624.7365591397843
5497,2012.8548387096769
5498,2649.0161290322576
5499,3547.827956989247
5500,5077.559139784946
5501,6114.715053763441
5502,6599.435483870968
5503,6692.553763440861
5504,6365.822580645161
5505,5720.908602150537
5506,4825.268817204302
5507,3897.97311827957
5508,2954.2365591397847
5509,2035.6505376344085
5510,1180.6774193548388
5511,457.1881720430108
5512,0.0
5513,16.822580645161224
5514,493.26881720430106
5515,1195.97311827957
5516,1950.010752688172
5517,2702.005376344086
5518,3417.1505376344085
5519,4083.2150537634407
5520,1624.7365591397843
5521,2012.8548387096769
5522,2649.0161290322576
5523,3547.827956989247
5524,5077.559139784946
5525,6114.715053763441
5526,6599.435483870968
5527,6692.553763440861
5528,6365.822580645161
5529,5720.908602150537
5530,4825.268817204302
5531,3897.97311827957
5532,2954.2365591397847
5533,2035.6505376344085
5534,1180.6774193548388
5535,457.1881720430108
5536,0.0
5537,16.822580645161224
5538,493.26881720430106
5539,1195.97311827957
5540,1950.010752688172
5541,2702.005376344086
5542,3417.1505376344085
5543,4083.2150537634407
5544,1624.7365591397843
5545,2012.8548387096769
5546,2649.0161290322576
5547,3547.827956989247
5548,5077.559139784946
5549,6114.715053763441
5550,6599.435483870968
5551,6692.553763440861
5552,6365.822580645161
5553,5720.908602150537
5554,4825.268817204302
5555,3897.97311827957
5556,2954.2365591397847
5557,2035.6505376344085
5558,1180.6774193548388
5559,457.1881720430108
5560,0.0
5561,16.822580645161224
5562,493.26881720430106
5563,1195.97311827957
5564,1950.010752688172
5565,2702.005376344086
5566,3417.1505376344085
5567,4083.2150537634407
5568,1624.7365591397843
5569,2012.8548387096769
5570,2649.0161290322576
5571,3547.827956989247
5572,5077.559139784946
5573,6114.715053763441
5574,6599.435483870968
5575,6692.553763440861
5576,6365.822580645161
5577,5720.908602150537
5578,4825.268817204302
5579,3897.97311827957
5580,2954.2365591397847
5581,2035.6505376344085
5582,1180.6774193548388
5583,457.1881720430108
5584,0.0
5585,16.822580645161224
5586,493.26881720430106
5587,1195.97311827957
5588,1950.010752688172
5589,2702.005376344086
5590,3417.1505376344085
5591,4083.2150537634407
5592,1624.7365591397843
5593,2012.8548387096769
5594,2649.0161290322576
5595,3547.827956989247
5596,5077.559139784946
5597,6114.715053763441
5598,6599.435483870968
5599,6692.553763440861
5600,6365.822580645161
5601,5720.908602150537
5602,4825.268817204302
5603,3897.97311827957
5604,2954.2365591397847
5605,2035.6505376344085
5606,1180.6774193548388
5607,457.1881720430108
5608,0.0
5609,16.822580645161224
5610,493.26881720430106
5611,1195.97311827957
5612,1950.010752688172
5613,2702.005376344086
5614,3417.1505376344085
5615,4083.2150537634407
5616,1624.7365591397843
5617,2012.8548387096769
5618,2649.0161290322576
5619,3547.827956989247
5620,5077.559139784946
5621,6114.715053763441
5622,6599.435483870968
5623,6692.553763440861
5624,6365.822580645161
5625,5720.908602150537
5626,4825.268817204302
5627,3897.97311827957
5628,2954.2365591397847
5629,2035.6505376344085
5630,1180.6774193548388
5631,457.1881720430108
5632,0.0
5633,16.822580645161224
5634,493.26881720430106
5635,1195.97311827957
5636,1950.010752688172
5637,2702.005376344086
5638,3417.1505376344085
5639,4083.2150537634407
5640,1624.7365591397843
5641,2012.8548387096769
5642,2649.0161290322576
5643,3547.827956989247
5644,5077.559139784946
5645,6114.715053763441
5646,6599.435483870968
5647,6692.553763440861
5648,6365.822580645161
5649,5720.908602150537
5650,4825.268817204302
