timestep,bio-power-bagasse-INDEA-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDNE-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDNO-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDSO-agricultural-waste-solids-exo-2023,bio-power-bagasse-INDWE-agricultural-waste-solids-exo-2023,bio-power-non-bagasse-INDEA-bioenergy-exo-2023,bio-power-non-bagasse-INDNE-bioenergy-exo-2023,bio-power-non-bagasse-INDNO-bioenergy-exo-2023,bio-power-non-bagasse-INDSO-bioenergy-exo-2023,bio-power-non-bagasse-INDWE-bioenergy-exo-2023,bio-power-waste-to-energy-INDEA-waste-exo-2023,bio-power-waste-to-energy-INDNE-waste-exo-2023,bio-power-waste-to-energy-INDNO-waste-exo-2023,bio-power-waste-to-energy-INDSO-waste-exo-2023,bio-power-waste-to-energy-INDWE-waste-exo-2023,solar-groundmounted-INDEA-solar-exo-2023,solar-groundmounted-INDNE-solar-exo-2023,solar-groundmounted-INDNO-solar-exo-2023,solar-groundmounted-INDSO-solar-exo-2023,solar-groundmounted-INDWE-solar-exo-2023,solar-hybrid-solar-INDEA-solar-exo-2023,solar-hybrid-solar-INDNO-solar-exo-2023,solar-hybrid-solar-INDSO-solar-exo-2023,solar-hybrid-solar-INDWE-solar-exo-2023,solar-roof-top-INDEA-solar-exo-2023,solar-roof-top-INDNE-solar-exo-2023,solar-roof-top-INDNO-solar-exo-2023,solar-roof-top-INDSO-solar-exo-2023,solar-roof-top-INDWE-solar-exo-2023,wind-INDEA-wind-exo-2023,wind-INDNE-wind-exo-2023,wind-INDNO-wind-exo-2023,wind-INDSO-wind-exo-2023,wind-INDWE-wind-exo-2023,circulating-fluidized-bed-INDSO-coal-exo-2023,circulating-fluidized-bed-INDWE-coal-exo-2023,coal-unspecified-INDEA-coal-exo-2023,coal-unspecified-INDSO-coal-exo-2023,coal-unspecified-INDWE-coal-exo-2023,combined-cycle-INDNE-gas-exo-2023,combined-cycle-INDNO-gas-exo-2023,combined-cycle-INDSO-gas-exo-2023,combined-cycle-INDSO-oil-exo-2023,combined-cycle-INDWE-gas-exo-2023,gas-turbine-INDNE-gas-exo-2023,gas-turbine-INDSO-gas-exo-2023,hydro-reservoir-INDEA-water-exo-2023,hydro-reservoir-INDNE-water-exo-2023,hydro-reservoir-INDNO-water-exo-2023,hydro-reservoir-INDSO-water-exo-2023,hydro-reservoir-INDWE-water-exo-2023,hydro-run-of-river-INDEA-water-exo-2023,hydro-run-of-river-INDNE-water-exo-2023,hydro-run-of-river-INDNE-water-exo-2030,hydro-run-of-river-INDNO-water-exo-2023,hydro-run-of-river-INDNO-water-exo-2030,hydro-run-of-river-INDSO-water-exo-2023,hydro-run-of-river-INDWE-water-exo-2023,hydro-unspecified-INDNO-water-exo-2023,hydro-unspecified-INDNO-water-exo-2030,hydro-unspecified-INDSO-water-exo-2023,hydro-unspecified-INDSO-water-exo-2030,internal-combustion-combined-cycle-INDNE-gas-exo-2023,internal-combustion-combined-cycle-INDSO-gas-exo-2023,internal-combustion-combined-cycle-INDSO-oil-exo-2023,pressurized-heavy-water-reactor-INDNO-uranium-exo-2023,pressurized-heavy-water-reactor-INDSO-uranium-exo-2023,pressurized-heavy-water-reactor-INDWE-uranium-exo-2023,pressurized-heavy-water-reactor-INDWE-uranium-exo-2030,pressurized-water-reactor-INDSO-uranium-exo-2023,steam-turbine-INDEA-coal-exo-2023,subcritical-INDEA-coal-exo-2023,subcritical-INDNE-coal-exo-2023,subcritical-INDNO-coal-exo-2023,subcritical-INDSO-coal-exo-2023,subcritical-INDWE-coal-exo-2023,subcritical-INDWE-waste-exo-2023,supercritical-INDEA-coal-exo-2023,supercritical-INDNO-coal-exo-2023,supercritical-INDSO-coal-exo-2023,supercritical-INDWE-coal-exo-2023,ultrasupercritical-INDWE-coal-exo-2023,subcritical-INDEA-coal-exo-2030,supercritical-INDEA-coal-exo-2030,supercritical-INDNO-coal-exo-2030,supercritical-INDSO-coal-exo-2030,supercritical-INDWE-coal-exo-2030,ultrasupercritical-INDEA-coal-exo-2030,ultrasupercritical-INDNO-coal-exo-2030,ultrasupercritical-INDWE-coal-exo-2030,pressurized-heavy-water-reactor-INDNO-uranium-exo-2030,pressurized-heavy-water-reactor-INDSO-uranium-exo-2030,solar-groundmounted-INDEA-solar-exo-2030,solar-groundmounted-INDNE-solar-exo-2030,solar-groundmounted-INDNO-solar-exo-2030,solar-groundmounted-INDSO-solar-exo-2030,solar-groundmounted-INDWE-solar-exo-2030,wind-INDEA-wind-exo-2030,wind-INDNE-wind-exo-2030,wind-INDNO-wind-exo-2030,wind-INDSO-wind-exo-2030,wind-INDWE-wind-exo-2030,hydro-reservoir-INDEA-water-exo-2030,hydro-reservoir-INDNE-water-exo-2030,hydro-reservoir-INDNO-water-exo-2030,hydro-reservoir-INDSO-water-exo-2030,hydro-reservoir-INDWE-water-exo-2030,combined-cycle-INDWE-h2-endo-2030,combined-cycle-INDWE-h2-blend-h2-2030,combined-cycle-INDWE-h2-blend-gas-2030
26/03/2023 15:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.494,0.271,0.662,0.623,0.586,0.494,0.662,0.623,0.586,0.494,0.271,0.662,0.623,0.586,0.062,0.356,0.118,0.082,0.086,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.494,0.271,0.662,0.623,0.586,0.062,0.356,0.118,0.082,0.086,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 16:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.34,0.153,0.525,0.475,0.457,0.34,0.525,0.475,0.457,0.34,0.153,0.525,0.475,0.457,0.061,0.367,0.108,0.099,0.122,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.34,0.153,0.525,0.475,0.457,0.061,0.367,0.108,0.099,0.122,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 17:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.178,0.06,0.351,0.295,0.295,0.178,0.351,0.295,0.295,0.178,0.06,0.351,0.295,0.295,0.064,0.316,0.099,0.119,0.166,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.178,0.06,0.351,0.295,0.295,0.064,0.316,0.099,0.119,0.166,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 18:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.053,0.01,0.169,0.12,0.137,0.053,0.169,0.12,0.137,0.053,0.01,0.169,0.12,0.137,0.1,0.339,0.097,0.152,0.208,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.053,0.01,0.169,0.12,0.137,0.1,0.339,0.097,0.152,0.208,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 19:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.003,0,0.04,0.016,0.032,0.003,0.04,0.016,0.032,0.003,0,0.04,0.016,0.032,0.152,0.332,0.121,0.23,0.232,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.003,0,0.04,0.016,0.032,0.152,0.332,0.121,0.23,0.232,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 20:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0.001,0,0.001,0,0.001,0,0.001,0,0,0.001,0,0.001,0.181,0.299,0.177,0.269,0.239,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0.001,0,0.001,0.181,0.299,0.177,0.269,0.239,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 21:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0.279,0.217,0.261,0.213,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.178,0.279,0.217,0.261,0.213,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 22:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.256,0.258,0.25,0.186,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.157,0.256,0.258,0.25,0.186,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
26/03/2023 23:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.213,0.278,0.229,0.166,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.122,0.213,0.278,0.229,0.166,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 00:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.186,0.305,0.203,0.155,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.09,0.186,0.305,0.203,0.155,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 01:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.172,0.332,0.164,0.154,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.066,0.172,0.332,0.164,0.154,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 02:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.175,0.349,0.141,0.158,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.052,0.175,0.349,0.141,0.158,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 03:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.18,0.363,0.128,0.162,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.04,0.18,0.363,0.128,0.162,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 04:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.189,0.351,0.118,0.151,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.033,0.189,0.351,0.118,0.151,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 05:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.201,0.343,0.117,0.139,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0,0,0,0,0,0.031,0.201,0.343,0.117,0.139,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 06:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.009,0.023,0,0.001,0,0.009,0,0.001,0,0.009,0.023,0,0.001,0,0.039,0.206,0.33,0.121,0.119,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.009,0.023,0,0.001,0,0.039,0.206,0.33,0.121,0.119,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 07:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.079,0.104,0.02,0.036,0.017,0.079,0.02,0.036,0.017,0.079,0.104,0.02,0.036,0.017,0.048,0.128,0.3,0.124,0.099,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.079,0.104,0.02,0.036,0.017,0.048,0.128,0.3,0.124,0.099,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 08:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.231,0.228,0.137,0.187,0.103,0.231,0.137,0.187,0.103,0.231,0.228,0.137,0.187,0.103,0.043,0.084,0.209,0.081,0.071,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.231,0.228,0.137,0.187,0.103,0.043,0.084,0.209,0.081,0.071,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 09:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.402,0.359,0.338,0.382,0.254,0.402,0.338,0.382,0.254,0.402,0.359,0.338,0.382,0.254,0.01,0.196,0.091,0.088,0.044,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.402,0.359,0.338,0.382,0.254,0.01,0.196,0.091,0.088,0.044,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 10:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.544,0.475,0.539,0.556,0.427,0.544,0.539,0.556,0.427,0.544,0.475,0.539,0.556,0.427,0.003,0.217,0.04,0.059,0.06,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.544,0.475,0.539,0.556,0.427,0.003,0.217,0.04,0.059,0.06,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 11:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.644,0.557,0.695,0.686,0.589,0.644,0.695,0.686,0.589,0.644,0.557,0.695,0.686,0.589,0.003,0.261,0.014,0.028,0.042,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.644,0.557,0.695,0.686,0.589,0.003,0.261,0.014,0.028,0.042,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 12:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.689,0.589,0.798,0.754,0.696,0.689,0.798,0.754,0.696,0.689,0.589,0.798,0.754,0.696,0.004,0.319,0.009,0.016,0.025,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.689,0.589,0.798,0.754,0.696,0.004,0.319,0.009,0.016,0.025,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 13:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.677,0.548,0.834,0.761,0.735,0.677,0.834,0.761,0.735,0.677,0.548,0.834,0.761,0.735,0.009,0.367,0.007,0.015,0.02,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.677,0.548,0.834,0.761,0.735,0.009,0.367,0.007,0.015,0.02,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 14:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.608,0.452,0.81,0.725,0.712,0.608,0.81,0.725,0.712,0.608,0.452,0.81,0.725,0.712,0.018,0.391,0.008,0.021,0.037,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.608,0.452,0.81,0.725,0.712,0.018,0.391,0.008,0.021,0.037,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 15:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.484,0.325,0.72,0.623,0.625,0.484,0.72,0.623,0.625,0.484,0.325,0.72,0.623,0.625,0.028,0.4,0.01,0.032,0.072,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.484,0.325,0.72,0.623,0.625,0.028,0.4,0.01,0.032,0.072,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
27/03/2023 16:00,0.45,0.297,0.297,0.22275,0.297,0.45,0.4,0.4,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.325,0.191,0.577,0.47,0.487,0.325,0.577,0.47,0.487,0.325,0.191,0.577,0.47,0.487,0.033,0.41,0.019,0.048,0.111,0.74,0.74,0.74,0.74,0.74,0.98,0.98,0.06,1,0.98,0.98,0.98,0.22,0.27,0.262,0.335,0.251,0.22,0.27,0.27,0.262,0.262,0.335,0.251,0.262,0.262,0.335,0.335,0.98,0.06,1,0.77,0.77,0.77,0.77,0.77,0.74,0.74,0.74,0.74,0.74,0.74,0.4,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.77,0.77,0.325,0.191,0.577,0.47,0.487,0.033,0.41,0.019,0.048,0.111,0.22,0.27,0.262,0.335,0.251,0.95,0.95,0.95
