Date,INDEA,INDNE,INDNO,INDSO,INDWE
2030-03-30 16:00:00,28979.09,3283.4,58868.93,81355.31,86378.94
2030-03-30 17:00:00,29535.71,3532.01,60702.24,75355.74,84460.36
2030-03-30 18:00:00,31593.35,3932.29,65392.14,68553.23,83273.62
2030-03-30 19:00:00,33044.88,3877.75,72543.51,68948.24,85710.68
2030-03-30 20:00:00,32831.07,3793.72,69886.66,67536.17,82717.59
2030-03-30 21:00:00,32309.01,3627.0,66102.85,68134.81,80590.79
2030-03-30 22:00:00,31161.58,3200.73,62679.5,70398.14,81618.02
2030-03-30 23:00:00,30366.64,2818.24,60086.57,70481.84,82566.87
2030-03-31 00:00:00,29062.09,2576.45,57422.51,70729.27,82091.65
2030-03-31 01:00:00,29049.38,2473.87,54916.65,69262.84,81315.64
2030-03-31 02:00:00,28732.03,2466.45,53510.18,67913.3,80150.08
2030-03-31 03:00:00,28568.01,2424.98,53989.24,67521.48,79494.25
2030-03-31 04:00:00,28458.17,2279.18,56214.8,68645.0,80429.79
2030-03-31 05:00:00,28294.01,2316.64,59636.41,69991.03,81826.79
2030-03-31 06:00:00,28931.51,2566.42,62143.35,70657.31,84101.11
2030-03-31 07:00:00,30021.69,2879.04,61313.63,73103.14,85155.32
2030-03-31 08:00:00,29965.68,3030.19,62562.58,73897.56,85463.92
2030-03-31 09:00:00,29874.71,3054.34,64824.89,77453.76,86777.31
2030-03-31 10:00:00,29975.88,3036.85,64842.24,78892.48,87936.99
2030-03-31 11:00:00,30485.09,3062.75,62429.81,79095.51,88439.14
2030-03-31 12:00:00,30875.39,3001.21,59628.99,78782.31,87691.86
2030-03-31 13:00:00,30256.93,2926.01,56824.1,77536.14,85190.67
2030-03-31 14:00:00,29111.88,2853.82,56001.96,76801.05,85031.67
2030-03-31 15:00:00,29095.99,2909.36,54815.97,76267.99,85698.63
2030-03-31 16:00:00,29536.3,2963.17,53508.76,73884.38,84445.09
2030-03-31 17:00:00,30167.98,3206.48,54357.79,68038.18,82523.36
2030-03-31 18:00:00,32566.24,3707.61,59987.97,62457.07,81279.3
2030-03-31 19:00:00,34348.41,3638.44,71872.28,64023.57,83946.14
2030-03-31 20:00:00,34445.65,3473.5,70325.39,63370.44,81640.28
2030-03-31 21:00:00,33852.25,3165.92,66166.3,64526.03,80212.34
2030-03-31 22:00:00,32927.6,2776.92,63017.03,66783.8,81794.23
2030-03-31 23:00:00,32572.5,2521.63,60085.69,66957.24,83127.49
2030-04-01 00:00:00,31302.3,2320.29,57376.48,67450.64,82200.16
2030-04-01 01:00:00,30910.61,2193.99,54856.41,66188.01,81243.39
2030-04-01 02:00:00,30315.3,2144.44,53333.44,65164.81,79754.3
2030-04-01 03:00:00,29695.93,2119.36,53393.24,64874.39,79027.9
2030-04-01 04:00:00,29250.19,2003.87,55434.64,65875.68,79954.87
2030-04-01 05:00:00,29443.07,2106.04,60378.9,68012.74,81871.1
2030-04-01 06:00:00,29968.17,2458.71,64700.44,72020.95,86996.35
2030-04-01 07:00:00,29757.63,2729.9,63552.66,75465.77,89426.36
2030-04-01 08:00:00,30265.66,2905.79,65362.33,77197.74,90001.46
2030-04-01 09:00:00,30943.05,2963.07,69942.25,83023.05,92310.16
2030-04-01 10:00:00,31359.9,3013.68,69706.54,86252.88,93952.38
2030-04-01 11:00:00,31004.82,2932.45,68222.04,86989.69,95088.67
2030-04-01 12:00:00,31091.17,3004.29,65485.84,86788.37,93066.12
2030-04-01 13:00:00,30679.61,3031.72,61580.13,85505.64,90485.21
2030-04-01 14:00:00,30310.58,3099.33,61371.45,85169.31,91345.44
2030-04-01 15:00:00,30550.02,3164.15,61064.25,85513.81,92456.68
2030-04-01 16:00:00,31237.61,3272.54,61684.84,83005.79,91591.99
2030-04-01 17:00:00,31739.47,3499.44,63628.87,76163.27,89843.74
2030-04-01 18:00:00,34766.86,3952.66,68849.72,69358.86,87996.12
2030-04-01 19:00:00,36154.54,3904.1,77491.29,70059.54,89616.75
2030-04-01 20:00:00,35977.37,3722.08,74955.72,68427.75,86613.24
2030-04-01 21:00:00,35898.53,3466.7,71021.87,69164.8,84955.42
2030-04-01 22:00:00,35262.82,3041.69,67511.08,69884.16,86747.1
2030-04-01 23:00:00,34503.47,2684.14,64389.27,69542.98,88038.17
2030-04-02 00:00:00,33887.37,2609.05,61311.29,70005.76,86977.53
2030-04-02 01:00:00,33460.54,2497.08,59133.27,68896.18,85772.72
2030-04-02 02:00:00,32973.74,2495.51,57422.55,67862.43,84214.47
2030-04-02 03:00:00,32646.55,2451.41,57055.46,67506.56,83645.34
2030-04-02 04:00:00,32466.8,2315.44,57658.66,67991.92,84104.31
2030-04-02 05:00:00,31870.51,2412.84,58776.73,69411.84,85291.71
2030-04-02 06:00:00,31873.48,2729.5,62654.37,72029.18,88494.52
2030-04-02 07:00:00,32494.96,2992.15,64466.16,75352.4,90148.78
2030-04-02 08:00:00,33263.82,3121.96,65929.9,77743.68,91132.41
2030-04-02 09:00:00,33205.94,3204.35,69499.59,83070.42,93887.58
2030-04-02 10:00:00,33085.49,3237.97,70542.68,85320.79,94966.22
2030-04-02 11:00:00,33135.96,3242.85,68631.75,84942.54,94254.48
2030-04-02 12:00:00,33933.19,3292.97,66541.31,85959.04,94059.5
2030-04-02 13:00:00,33849.46,3311.21,62455.13,85167.87,91537.39
2030-04-02 14:00:00,33839.24,3315.33,62744.88,85029.52,92494.97
2030-04-02 15:00:00,34165.8,3329.75,62742.19,84993.4,93772.53
2030-04-02 16:00:00,33556.81,3410.44,63223.61,82508.96,92815.09
2030-04-02 17:00:00,33865.35,3682.2,64362.47,74944.4,90879.38
2030-04-02 18:00:00,36197.45,4124.33,70051.23,67378.72,88985.52
2030-04-02 19:00:00,37640.61,4063.76,80049.46,68726.02,90249.49
2030-04-02 20:00:00,37401.87,3896.56,77529.58,67596.81,87820.67
2030-04-02 21:00:00,36503.81,3663.39,73891.46,68208.67,86139.98
2030-04-02 22:00:00,35895.92,3141.14,70240.86,69652.52,88263.51
2030-04-02 23:00:00,35600.49,2755.32,66653.38,68926.14,89767.21
2030-04-03 00:00:00,34897.55,2563.62,63833.47,69050.95,88657.13
2030-04-03 01:00:00,34515.41,2406.4,61949.26,68007.25,87798.69
2030-04-03 02:00:00,34135.61,2369.19,60832.07,66670.81,85808.73
2030-04-03 03:00:00,33753.48,2330.36,61181.05,66157.12,85037.61
2030-04-03 04:00:00,33608.29,2217.53,63010.68,66938.06,85079.36
2030-04-03 05:00:00,33647.28,2281.15,66701.8,68861.02,86850.78
2030-04-03 06:00:00,33351.69,2653.35,70194.42,71377.57,90319.41
2030-04-03 07:00:00,33580.21,2980.58,69219.24,74672.13,90793.14
2030-04-03 08:00:00,33562.37,3110.49,69459.02,76583.28,90525.23
2030-04-03 09:00:00,33445.48,3086.08,72416.39,81466.88,92576.15
2030-04-03 10:00:00,32732.24,3041.89,72871.27,83558.92,94550.26
2030-04-03 11:00:00,32535.75,3023.15,70532.84,84441.39,95508.53
2030-04-03 12:00:00,32302.25,3023.92,67577.38,85996.53,94663.77
2030-04-03 13:00:00,32262.44,3056.62,62709.23,84901.24,92354.91
2030-04-03 14:00:00,31958.16,3120.01,63068.56,85151.19,93670.57
2030-04-03 15:00:00,32402.9,3189.38,62821.28,85956.49,94668.97
2030-04-03 16:00:00,32658.49,3348.15,62913.47,83444.77,93166.53
2030-04-03 17:00:00,33431.03,3616.76,64227.18,76266.06,91044.07
2030-04-03 18:00:00,36550.83,4139.86,70177.0,69080.79,89323.84
2030-04-03 19:00:00,37589.82,4094.58,80668.11,70292.69,90922.65
2030-04-03 20:00:00,37703.11,3977.09,76522.98,68290.34,87974.91
2030-04-03 21:00:00,37019.43,3718.98,71758.77,69212.3,86745.42
2030-04-03 22:00:00,36301.1,3278.95,68876.01,71091.35,89382.63
2030-04-03 23:00:00,35851.03,2908.84,66071.55,70855.68,90518.7
2030-04-04 00:00:00,34827.01,2649.65,63148.65,70721.37,89249.95
2030-04-04 01:00:00,34372.05,2543.98,60574.05,69510.73,87996.96
2030-04-04 02:00:00,33544.46,2529.41,59096.05,68193.13,86178.55
2030-04-04 03:00:00,33219.87,2468.23,59567.96,67862.25,85276.5
2030-04-04 04:00:00,33105.34,2353.91,61558.34,68742.93,85549.16
2030-04-04 05:00:00,32913.44,2495.56,64954.66,70863.44,87553.3
2030-04-04 06:00:00,32588.65,2820.53,68974.18,73198.88,90742.73
2030-04-04 07:00:00,32917.93,3076.58,67450.34,76098.02,91213.85
2030-04-04 08:00:00,32939.98,3161.18,68603.87,78544.54,91392.46
2030-04-04 09:00:00,33246.33,3163.47,70732.18,83865.99,93245.43
2030-04-04 10:00:00,32894.47,3198.26,71086.53,87819.9,95096.72
2030-04-04 11:00:00,33538.99,3192.42,68498.15,87259.78,96013.82
2030-04-04 12:00:00,34161.83,3312.73,66613.37,88202.2,95795.89
2030-04-04 13:00:00,34464.0,3270.23,62928.9,85566.78,95795.89
2030-04-04 14:00:00,34096.86,3291.23,64043.96,85818.21,95795.89
2030-04-04 15:00:00,34217.01,3374.51,63642.77,84829.41,95191.46
2030-04-04 16:00:00,33368.45,3413.29,64284.95,81023.28,94094.43
2030-04-04 17:00:00,33004.15,3676.41,65602.24,75270.59,92316.37
2030-04-04 18:00:00,35733.12,4251.48,71481.14,68399.33,89261.18
2030-04-04 19:00:00,37344.16,4235.72,82541.5,70197.5,90762.31
2030-04-04 20:00:00,37792.89,4102.0,80301.65,68991.62,88286.13
2030-04-04 21:00:00,37167.58,3853.57,76543.61,69600.01,87718.36
2030-04-04 22:00:00,36200.3,3436.77,73449.13,71383.05,89443.39
2030-04-04 23:00:00,36146.26,3031.8,70178.83,70012.25,91555.9
2030-04-05 00:00:00,33966.48,2751.29,67189.45,70195.59,90780.7
2030-04-05 01:00:00,34714.38,2666.08,65081.67,69281.39,89263.51
2030-04-05 02:00:00,34415.79,2682.5,63725.17,67345.25,87992.74
2030-04-05 03:00:00,33874.38,2633.94,64158.86,66982.81,86672.57
2030-04-05 04:00:00,33552.55,2496.28,65561.49,67523.99,86743.77
2030-04-05 05:00:00,33246.57,2580.51,68232.81,69246.93,88070.64
2030-04-05 06:00:00,33665.2,2790.03,70759.0,70837.06,90335.65
2030-04-05 07:00:00,33995.89,3035.04,68493.85,73729.96,90994.1
2030-04-05 08:00:00,33905.62,3164.93,70411.88,76544.77,91843.29
2030-04-05 09:00:00,33886.93,3245.95,74090.71,82282.21,94523.71
2030-04-05 10:00:00,34287.37,3265.17,75089.43,84401.04,95956.06
2030-04-05 11:00:00,34878.88,3290.43,72259.9,85411.34,97173.38
2030-04-05 12:00:00,35236.17,3345.28,70151.03,85841.17,95948.91
2030-04-05 13:00:00,35039.37,3322.38,64076.12,83965.44,93911.09
2030-04-05 14:00:00,35154.86,3353.48,64122.54,83326.53,94643.08
2030-04-05 15:00:00,34706.29,3415.82,64525.98,83728.42,94720.67
2030-04-05 16:00:00,34951.99,3452.02,64766.67,80418.14,92444.35
2030-04-05 17:00:00,34721.82,3646.22,65417.87,74211.36,88670.41
2030-04-05 18:00:00,37342.37,4145.66,71811.69,67527.82,87539.06
2030-04-05 19:00:00,38842.67,4109.63,83341.77,68886.36,86838.47
2030-04-05 20:00:00,38901.66,4011.56,81629.38,67595.34,84004.22
2030-04-05 21:00:00,38313.07,3797.13,77693.93,68536.03,82733.85
2030-04-05 22:00:00,37848.84,3522.24,74604.15,70160.36,84890.53
2030-04-05 23:00:00,37277.6,3176.61,71095.24,70224.97,86788.36
2030-04-06 00:00:00,36367.2,2963.48,67931.75,69311.08,85997.66
2030-04-06 01:00:00,36180.12,2869.22,65663.49,68276.94,84564.7
2030-04-06 02:00:00,35041.42,2899.32,64236.71,66902.73,82858.49
2030-04-06 03:00:00,35189.58,2830.41,64533.67,66202.18,81688.22
2030-04-06 04:00:00,34467.31,2695.62,66112.12,66716.8,81827.39
2030-04-06 05:00:00,33495.1,2716.53,69016.73,68367.93,83245.31
2030-04-06 06:00:00,33343.7,3008.16,71211.58,70252.61,86759.06
2030-04-06 07:00:00,33895.91,3134.72,69388.04,73131.17,87489.78
2030-04-06 08:00:00,34207.0,3181.37,70508.41,75009.51,87461.56
2030-04-06 09:00:00,35014.45,3231.57,73695.48,79725.44,89600.19
2030-04-06 10:00:00,35890.11,3304.06,74662.12,81988.5,90923.43
2030-04-06 11:00:00,36310.01,3348.94,71790.34,82818.46,92028.12
2030-04-06 12:00:00,36661.08,3391.13,70242.4,83667.15,92174.24
2030-04-06 13:00:00,36220.86,3418.67,65371.4,82412.24,90199.26
2030-04-06 14:00:00,36893.54,3501.57,65791.6,82412.8,92482.98
2030-04-06 15:00:00,37256.27,3558.71,66318.78,82594.71,94268.22
2030-04-06 16:00:00,35769.67,3618.35,66215.9,79863.37,92781.26
2030-04-06 17:00:00,34908.77,3766.74,66629.23,74851.54,90476.8
2030-04-06 18:00:00,37622.98,4377.93,73068.48,68526.33,87810.89
2030-04-06 19:00:00,38940.28,4324.36,84001.82,69469.45,88625.37
2030-04-06 20:00:00,38814.64,4265.39,82281.19,68008.43,84961.04
2030-04-06 21:00:00,37950.65,4052.19,78173.0,69115.79,83167.18
2030-04-06 22:00:00,37998.24,3679.0,75248.09,70893.28,84347.5
2030-04-06 23:00:00,37633.51,3363.52,71976.4,69839.81,86050.26
2030-04-07 00:00:00,37087.88,3165.82,68898.03,69558.76,85831.12
2030-04-07 01:00:00,36239.62,3036.35,66730.66,69247.32,84520.89
2030-04-07 02:00:00,35577.19,3095.35,65405.51,68128.36,83244.64
2030-04-07 03:00:00,34988.95,3024.98,65688.0,67675.79,82457.1
2030-04-07 04:00:00,34346.74,2890.8,67142.87,68501.69,82571.52
2030-04-07 05:00:00,33515.61,2890.96,69144.26,69923.1,84191.21
2030-04-07 06:00:00,33339.93,3001.33,70472.43,70479.38,86460.56
2030-04-07 07:00:00,34070.72,3167.06,68036.49,71546.93,86887.1
2030-04-07 08:00:00,34146.58,3232.58,69733.82,73339.34,86935.02
2030-04-07 09:00:00,34121.42,3270.39,71618.24,77176.14,89118.67
2030-04-07 10:00:00,34358.98,3286.02,70505.56,78410.68,90207.79
2030-04-07 11:00:00,35201.72,3382.05,67770.78,78364.94,91631.39
2030-04-07 12:00:00,35686.43,3424.96,65830.37,78457.31,90769.94
2030-04-07 13:00:00,35581.44,3463.48,61416.17,77480.05,88835.9
2030-04-07 14:00:00,36287.78,3529.47,60329.5,76981.18,90618.75
2030-04-07 15:00:00,36173.61,3569.36,59838.56,76432.64,91950.13
2030-04-07 16:00:00,35762.52,3592.64,59388.85,73366.34,90091.05
2030-04-07 17:00:00,35635.19,3687.67,60011.62,68082.79,86986.96
2030-04-07 18:00:00,37887.34,4166.01,66178.03,62285.26,84058.39
2030-04-07 19:00:00,39388.39,4210.33,79920.31,63951.1,85010.91
2030-04-07 20:00:00,39517.35,4175.13,80069.73,63344.76,83509.6
2030-04-07 21:00:00,39525.7,3996.7,76452.49,65067.33,83164.6
2030-04-07 22:00:00,39116.24,3707.1,74351.11,67490.61,85660.92
2030-04-07 23:00:00,38492.8,3392.57,71366.36,66719.41,87360.44
2030-04-08 00:00:00,37587.81,3173.85,68470.49,66939.16,86343.77
2030-04-08 01:00:00,37233.35,3045.69,66636.43,66393.42,84928.44
2030-04-08 02:00:00,36546.29,3084.39,64994.0,65172.26,83368.77
2030-04-08 03:00:00,35851.71,2988.92,65098.14,64775.55,82211.18
2030-04-08 04:00:00,35452.76,2835.23,66537.9,65754.17,82242.92
2030-04-08 05:00:00,34594.04,2887.57,69607.48,68025.1,84080.57
2030-04-08 06:00:00,33695.18,3121.2,72974.77,71338.13,88161.97
2030-04-08 07:00:00,34726.1,3326.95,70747.99,74476.96,88905.6
2030-04-08 08:00:00,35247.93,3354.57,72664.48,76291.5,89403.91
2030-04-08 09:00:00,35959.57,3430.36,74879.01,82637.05,91969.72
2030-04-08 10:00:00,36449.08,3449.21,75478.58,85478.71,93565.68
2030-04-08 11:00:00,37110.98,3416.67,73186.38,86413.8,95029.48
2030-04-08 12:00:00,37782.13,3395.35,70326.77,86514.52,94921.21
2030-04-08 13:00:00,37349.29,3360.11,65888.71,84751.42,93396.08
2030-04-08 14:00:00,37485.86,3336.09,66249.19,85448.12,95642.4
2030-04-08 15:00:00,38267.97,3406.43,66264.66,86088.87,97814.76
2030-04-08 16:00:00,37183.04,3569.27,66630.97,83305.17,96874.39
2030-04-08 17:00:00,36542.44,3805.34,67752.6,76863.04,94130.65
2030-04-08 18:00:00,38756.78,4450.71,74542.65,69654.25,92328.57
2030-04-08 19:00:00,40334.94,4430.69,84628.95,70721.49,93947.74
2030-04-08 20:00:00,40446.67,4343.43,84131.3,69535.66,91519.13
2030-04-08 21:00:00,40371.15,4100.19,78718.18,70816.65,90603.94
2030-04-08 22:00:00,40139.41,3758.71,75311.77,72341.2,92279.84
2030-04-08 23:00:00,40120.63,3447.11,72228.95,71131.92,94310.94
2030-04-09 00:00:00,39606.83,3229.63,71767.11,70930.86,93128.35
2030-04-09 01:00:00,38663.19,3124.04,69903.52,69958.83,91495.9
2030-04-09 02:00:00,37725.07,3149.65,69643.56,69140.46,89556.58
2030-04-09 03:00:00,37077.61,3040.88,70212.57,68688.78,88473.48
2030-04-09 04:00:00,36210.54,2902.61,71431.84,69338.07,88527.98
2030-04-09 05:00:00,35540.32,2938.1,73343.05,71120.09,90033.93
2030-04-09 06:00:00,34110.31,3138.75,75348.24,73801.51,93034.35
2030-04-09 07:00:00,34939.08,3322.61,74708.07,76887.78,92661.26
2030-04-09 08:00:00,35638.58,3337.99,75103.87,78212.33,92542.8
2030-04-09 09:00:00,36477.3,3437.9,77274.34,84302.07,95150.81
2030-04-09 10:00:00,37061.63,3473.99,76405.96,86394.74,96882.39
2030-04-09 11:00:00,37374.27,3491.46,72522.83,86607.93,98041.51
2030-04-09 12:00:00,37164.92,3497.82,70568.12,86607.31,97550.63
2030-04-09 13:00:00,36974.55,3606.73,65542.69,84810.84,96661.75
2030-04-09 14:00:00,37850.0,3697.06,65426.5,85534.65,98163.88
2030-04-09 15:00:00,38134.36,3755.86,66198.68,87144.85,100439.94
2030-04-09 16:00:00,37889.29,3836.35,68062.74,84547.08,98323.81
2030-04-09 17:00:00,37435.59,3976.42,70094.41,78538.78,96074.96
2030-04-09 18:00:00,39790.13,4517.5,76808.9,71708.61,93354.7
2030-04-09 19:00:00,41356.82,4527.97,88248.79,72271.41,93906.58
2030-04-09 20:00:00,41115.86,4473.38,87791.1,70502.75,91848.73
2030-04-09 21:00:00,40828.45,4257.84,84254.01,71756.96,91017.04
2030-04-09 22:00:00,40613.59,3881.31,81876.15,73318.84,93651.05
2030-04-09 23:00:00,40368.48,3585.6,80293.48,72131.92,96160.61
2030-04-10 00:00:00,39758.8,3375.82,77284.82,71671.92,94857.22
2030-04-10 01:00:00,38753.47,3288.45,74789.96,70829.39,93331.45
2030-04-10 02:00:00,38169.16,3276.05,73088.14,69831.25,90781.49
2030-04-10 03:00:00,38079.19,3160.54,72850.49,69396.13,89524.36
2030-04-10 04:00:00,37375.33,3088.37,73822.03,70164.26,89439.7
2030-04-10 05:00:00,36109.38,3116.49,76319.77,71969.95,91205.18
2030-04-10 06:00:00,34513.33,3335.95,79277.72,73752.61,93754.48
2030-04-10 07:00:00,34690.97,3445.75,77068.74,77288.28,92871.34
2030-04-10 08:00:00,35415.29,3544.28,77549.63,78574.76,92113.42
2030-04-10 09:00:00,36748.88,3630.93,78744.15,84598.94,94298.68
2030-04-10 10:00:00,37580.98,3633.75,79084.87,87369.94,96592.64
2030-04-10 11:00:00,37261.61,3655.87,76525.45,87410.12,97330.72
2030-04-10 12:00:00,37617.69,3700.02,73196.66,87310.91,96744.8
2030-04-10 13:00:00,37884.54,3767.49,68555.28,86215.68,95055.03
2030-04-10 14:00:00,38285.55,3844.97,69401.57,86495.95,97040.76
2030-04-10 15:00:00,39149.85,3972.48,69856.18,87541.85,99098.87
2030-04-10 16:00:00,38105.33,3976.47,70104.94,85700.98,99243.82
2030-04-10 17:00:00,37487.44,4309.12,72215.25,78884.92,96821.11
2030-04-10 18:00:00,39713.1,4856.15,78732.43,71914.58,94643.97
2030-04-10 19:00:00,41463.58,4830.35,90481.86,72857.2,95898.59
2030-04-10 20:00:00,40927.42,4606.73,90417.82,71546.74,93559.01
2030-04-10 21:00:00,40898.5,4262.31,86519.67,72863.88,92753.21
2030-04-10 22:00:00,40745.08,3730.82,83962.77,74589.84,95785.73
2030-04-10 23:00:00,40623.64,3470.64,81617.86,73306.62,97863.73
2030-04-11 00:00:00,39592.72,3289.46,79556.26,71849.58,96641.04
2030-04-11 01:00:00,39087.73,3150.07,77412.6,71204.85,95044.29
2030-04-11 02:00:00,38570.03,3129.48,75593.63,70231.26,92569.25
2030-04-11 03:00:00,38013.99,3030.23,75516.52,69897.44,91483.23
2030-04-11 04:00:00,37366.63,2885.05,76500.83,70644.16,91411.65
2030-04-11 05:00:00,36185.52,2899.98,78421.37,71632.98,92565.91
2030-04-11 06:00:00,34918.54,3112.73,79993.45,73977.11,94707.79
2030-04-11 07:00:00,35053.39,3305.95,77955.51,77098.96,93294.91
2030-04-11 08:00:00,35171.31,3344.56,78485.09,79196.15,93551.36
2030-04-11 09:00:00,36414.43,3446.39,80766.67,85885.91,96061.46
2030-04-11 10:00:00,37856.34,3565.74,80576.37,88820.6,98100.14
2030-04-11 11:00:00,38417.62,3652.85,77390.33,89341.74,99760.88
2030-04-11 12:00:00,38846.67,3630.15,74625.16,89118.29,99836.61
2030-04-11 13:00:00,38543.47,3733.77,69572.25,87560.18,98619.71
2030-04-11 14:00:00,38493.75,3925.1,70834.13,88283.08,100503.65
2030-04-11 15:00:00,39026.25,4022.14,71793.07,89304.18,101984.68
2030-04-11 16:00:00,38602.69,4013.03,71871.46,85803.9,101289.88
2030-04-11 17:00:00,38249.69,4187.91,73000.13,79285.49,98539.07
2030-04-11 18:00:00,40432.88,4849.68,78892.47,73073.37,95379.8
2030-04-11 19:00:00,42103.12,4774.79,89531.6,72967.34,95967.07
2030-04-11 20:00:00,42375.19,4684.65,89692.27,71703.18,93177.14
2030-04-11 21:00:00,42097.29,4404.83,84630.73,73102.51,92469.0
2030-04-11 22:00:00,42105.58,3931.43,81964.63,75022.37,94895.72
2030-04-11 23:00:00,41917.87,3649.0,80782.89,73034.13,96908.81
2030-04-12 00:00:00,41078.31,3467.98,80653.26,71751.6,95640.86
2030-04-12 01:00:00,40411.64,3326.61,78795.4,71365.37,94504.25
2030-04-12 02:00:00,39704.69,3311.71,77454.85,70520.22,92632.34
2030-04-12 03:00:00,39221.28,3173.52,77949.24,69632.89,91213.67
2030-04-12 04:00:00,38533.1,3008.88,78891.42,70512.91,90544.38
2030-04-12 05:00:00,37052.71,3005.34,79270.24,71795.65,91198.37
2030-04-12 06:00:00,35300.83,3123.14,80018.01,72639.12,92999.31
2030-04-12 07:00:00,35815.35,3287.78,79024.75,75001.41,92552.68
2030-04-12 08:00:00,36235.31,3390.77,79810.62,77070.18,93301.16
2030-04-12 09:00:00,37256.29,3438.25,82128.5,84556.35,96560.87
2030-04-12 10:00:00,38788.82,3519.26,83029.16,87205.08,98950.41
2030-04-12 11:00:00,39783.48,3564.76,81787.24,87815.61,101082.83
2030-04-12 12:00:00,40397.87,3566.28,79284.07,87526.07,100003.07
2030-04-12 13:00:00,40367.56,3601.0,74152.07,85143.15,98471.25
2030-04-12 14:00:00,40860.18,3696.68,73563.18,86728.57,100703.36
2030-04-12 15:00:00,40527.04,3776.14,73644.2,88258.32,101690.49
2030-04-12 16:00:00,39551.72,3767.1,74007.81,86048.89,99753.61
2030-04-12 17:00:00,38563.92,3981.07,75302.21,80651.04,95223.01
2030-04-12 18:00:00,40590.91,4642.76,81251.7,70294.89,91916.79
2030-04-12 19:00:00,42205.61,4635.32,91090.48,69550.94,91532.3
2030-04-12 20:00:00,42515.21,4535.77,91524.79,68619.52,88527.02
2030-04-12 21:00:00,41717.42,4206.69,87284.17,69708.48,87370.27
2030-04-12 22:00:00,41905.62,3900.85,84914.92,71742.97,89679.95
2030-04-12 23:00:00,42842.88,3671.27,84668.13,70890.24,92415.63
2030-04-13 00:00:00,42845.91,3440.62,82567.5,69361.7,92126.57
2030-04-13 01:00:00,42029.11,3343.02,80229.78,68136.94,91090.8
2030-04-13 02:00:00,41464.76,3313.78,79632.55,65978.66,89081.4
2030-04-13 03:00:00,41190.15,3182.09,79281.72,64993.92,87503.4
2030-04-13 04:00:00,40552.37,3036.19,79607.29,65716.04,87174.6
2030-04-13 05:00:00,39073.84,3010.4,79484.53,67384.17,88417.84
2030-04-13 06:00:00,37730.4,3167.8,80067.86,69767.34,90745.91
2030-04-13 07:00:00,37712.9,3308.4,78745.74,73012.4,90466.34
2030-04-13 08:00:00,37413.27,3365.27,81694.76,74899.26,91136.79
2030-04-13 09:00:00,38884.36,3457.55,83755.93,80195.08,93221.14
2030-04-13 10:00:00,40356.47,3540.77,83736.36,82971.46,95223.44
2030-04-13 11:00:00,40982.28,3553.83,80963.25,83936.63,97062.58
2030-04-13 12:00:00,41431.31,3630.33,77578.79,85434.42,96598.73
2030-04-13 13:00:00,41732.71,3701.91,74083.07,83857.94,95789.05
2030-04-13 14:00:00,42163.03,3781.16,74890.72,84793.77,98404.74
2030-04-13 15:00:00,42220.29,3864.06,75326.14,85696.21,100667.86
2030-04-13 16:00:00,40917.28,3912.04,76411.15,82390.08,99432.54
2030-04-13 17:00:00,39959.22,4010.23,76075.49,76868.12,96250.72
2030-04-13 18:00:00,41921.95,4697.28,80864.63,70420.21,93027.86
2030-04-13 19:00:00,42864.15,4686.27,91433.49,71347.74,93374.45
2030-04-13 20:00:00,43009.69,4510.79,91732.43,70262.2,89737.32
2030-04-13 21:00:00,43028.39,4115.14,88464.98,71769.01,88503.94
2030-04-13 22:00:00,43222.0,3932.44,86821.65,72570.1,89939.92
2030-04-13 23:00:00,43336.87,3826.34,86133.58,71660.72,91188.47
2030-04-14 00:00:00,43171.98,3736.94,84827.64,69471.85,90623.73
2030-04-14 01:00:00,42447.18,3606.21,83058.33,68492.12,89765.78
2030-04-14 02:00:00,41547.95,3558.01,81520.49,67584.88,88526.66
2030-04-14 03:00:00,41318.62,3420.6,81553.83,67360.79,87655.88
2030-04-14 04:00:00,40917.32,3253.73,81468.73,68528.31,87425.18
2030-04-14 05:00:00,39275.68,3192.98,81231.59,69386.75,87872.8
2030-04-14 06:00:00,37244.0,3283.65,78856.11,69323.51,89243.21
2030-04-14 07:00:00,37469.81,3462.98,77296.27,69684.24,89173.44
2030-04-14 08:00:00,37500.46,3583.32,79172.11,73098.27,89228.01
2030-04-14 09:00:00,38291.79,3681.07,79531.4,78213.13,90915.92
2030-04-14 10:00:00,38798.23,3744.83,78286.45,80729.61,92734.73
2030-04-14 11:00:00,39360.2,3821.18,75956.08,81371.52,94644.58
2030-04-14 12:00:00,40192.08,3893.66,73385.9,81875.41,94994.0
2030-04-14 13:00:00,40665.01,3898.25,71378.12,81178.14,94140.33
2030-04-14 14:00:00,41885.09,3949.51,71168.89,81033.32,96151.37
2030-04-14 15:00:00,42863.59,4013.31,71129.93,81497.06,96660.67
2030-04-14 16:00:00,42219.96,3976.04,70605.7,79492.51,94585.23
2030-04-14 17:00:00,39848.4,4110.19,70101.4,72519.44,90516.69
2030-04-14 18:00:00,41734.57,4703.88,75399.55,66222.9,87868.15
2030-04-14 19:00:00,43456.41,4805.99,89724.56,67184.6,90119.71
2030-04-14 20:00:00,43718.52,4701.69,92474.45,67065.68,88952.61
2030-04-14 21:00:00,43700.48,4520.06,89832.35,69328.29,88997.36
2030-04-14 22:00:00,43701.11,4014.34,87448.29,70441.57,90932.92
